PaymentID,OrderID,PaymentDate,Amount,PaymentMethod,TransactionStatus,TransactionReference
11331,11331,2026-06-25 11:07:00,7588.67,UPI,Success,TXN-ZUD-011331-011331
11332,11332,2024-04-23 20:53:00,2353.05,Credit Card,Success,TXN-ZUD-011332-011332
11333,11333,2024-10-17 20:06:00,1045.8,Debit Card,Success,TXN-ZUD-011333-011333
11334,11334,2026-05-14 11:16:00,1570.8,Debit Card,Success,TXN-ZUD-011334-011334
11335,11335,2024-11-13 11:55:00,4156.32,Cash,Success,TXN-ZUD-011335-011335
11336,11336,2025-03-16 12:23:00,4235.07,Cash,Success,TXN-ZUD-011336-011336
11337,11337,2025-08-19 13:17:00,2222.95,Cash,Success,TXN-ZUD-011337-011337
11338,11338,2024-06-17 11:00:00,6602.4,UPI,Failed,TXN-ZUD-011338-011338
11339,11339,2025-08-07 12:21:00,3343.41,Credit Card,Success,TXN-ZUD-011339-011339
11340,11340,2025-03-13 10:17:00,4926.6,Credit Card,Success,TXN-ZUD-011340-011340
11341,11341,2025-09-03 11:39:00,7196.91,UPI,Success,TXN-ZUD-011341-011341
11342,11342,2025-10-27 11:21:00,6725.56,UPI,Success,TXN-ZUD-011342-011342
11343,11343,2026-03-19 15:18:00,7310.2,UPI,Failed,TXN-ZUD-011343-011343
11344,11344,2026-05-11 21:46:00,2494.07,UPI,Success,TXN-ZUD-011344-011344
11345,11345,2024-01-08 11:24:00,4476.36,Debit Card,Success,TXN-ZUD-011345-011345
11346,11346,2025-05-19 17:24:00,4929.75,UPI,Success,TXN-ZUD-011346-011346
11347,11347,2025-02-09 21:39:00,4507.86,UPI,Failed,TXN-ZUD-011347-011347
11348,11348,2024-01-08 11:39:00,9749.77,UPI,Failed,TXN-ZUD-011348-011348
11349,11349,2024-09-25 15:33:00,6445.95,Debit Card,Success,TXN-ZUD-011349-011349
11350,11350,2025-09-04 16:55:00,2040.15,UPI,Success,TXN-ZUD-011350-011350
11351,11351,2024-06-11 11:39:00,4479.62,UPI,Success,TXN-ZUD-011351-011351
11352,11352,2025-08-03 17:17:00,7129.5,UPI,Success,TXN-ZUD-011352-011352
11353,11353,2025-02-09 10:37:00,5869.5,UPI,Success,TXN-ZUD-011353-011353
11354,11354,2024-01-18 14:46:00,2828.7,UPI,Success,TXN-ZUD-011354-011354
11355,11355,2024-09-28 10:58:00,6686.72,Cash,Failed,TXN-ZUD-011355-011355
11356,11356,2025-12-27 16:11:00,4370.2,Debit Card,Success,TXN-ZUD-011356-011356
11357,11357,2025-05-26 16:00:00,3195.15,UPI,Success,TXN-ZUD-011357-011357
11358,11358,2024-06-02 18:42:00,4035.26,Debit Card,Failed,TXN-ZUD-011358-011358
11359,11359,2025-10-07 11:59:00,5340.3,Credit Card,Success,TXN-ZUD-011359-011359
11360,11360,2025-02-13 19:52:00,2725.8,Credit Card,Failed,TXN-ZUD-011360-011360
11361,11361,2025-01-01 10:34:00,2072.8,Cash,Success,TXN-ZUD-011361-011361
11362,11362,2024-03-23 11:36:00,8457.96,Debit Card,Success,TXN-ZUD-011362-011362
11363,11363,2026-06-17 13:46:00,4555.95,Credit Card,Failed,TXN-ZUD-011363-011363
11364,11364,2024-05-16 19:43:00,6232.8,UPI,Success,TXN-ZUD-011364-011364
11365,11365,2024-06-01 12:12:00,7580.37,UPI,Success,TXN-ZUD-011365-011365
11366,11366,2024-04-24 20:33:00,2095.8,Debit Card,Success,TXN-ZUD-011366-011366
11367,11367,2024-09-27 12:22:00,1046.85,UPI,Success,TXN-ZUD-011367-011367
11368,11368,2025-03-02 14:11:00,3800.05,UPI,Failed,TXN-ZUD-011368-011368
11369,11369,2026-03-04 18:31:00,1570.8,Credit Card,Success,TXN-ZUD-011369-011369
11370,11370,2025-03-02 22:27:00,6710.55,UPI,Success,TXN-ZUD-011370-011370
11371,11371,2024-12-12 14:00:00,3248.7,Credit Card,Failed,TXN-ZUD-011371-011371
11372,11372,2025-04-09 17:13:00,1455.51,UPI,Success,TXN-ZUD-011372-011372
11373,11373,2024-03-12 16:28:00,4508.81,Debit Card,Success,TXN-ZUD-011373-011373
11374,11374,2024-08-18 20:01:00,2865.76,UPI,Success,TXN-ZUD-011374-011374
11375,11375,2025-05-15 20:44:00,2235.97,UPI,Success,TXN-ZUD-011375-011375
11376,11376,2024-12-28 14:39:00,4037.25,UPI,Success,TXN-ZUD-011376-011376
11377,11377,2025-03-24 12:15:00,2950.92,Credit Card,Success,TXN-ZUD-011377-011377
11378,11378,2026-01-09 16:00:00,2356.51,UPI,Success,TXN-ZUD-011378-011378
11379,11379,2026-04-26 19:10:00,1227.56,UPI,Success,TXN-ZUD-011379-011379
11380,11380,2026-06-11 20:00:00,6446.26,Cash,Failed,TXN-ZUD-011380-011380
11381,11381,2025-01-02 15:04:00,3520.65,Credit Card,Success,TXN-ZUD-011381-011381
11382,11382,2024-06-22 20:46:00,3761.31,Credit Card,Success,TXN-ZUD-011382-011382
11383,11383,2025-12-26 13:00:00,3115.88,UPI,Success,TXN-ZUD-011383-011383
11384,11384,2025-01-01 19:44:00,2012.01,Credit Card,Success,TXN-ZUD-011384-011384
11385,11385,2026-04-02 17:46:00,6552.21,UPI,Failed,TXN-ZUD-011385-011385
11386,11386,2026-01-23 11:00:00,1265.57,Credit Card,Success,TXN-ZUD-011386-011386
11387,11387,2025-09-29 20:30:00,3303.62,UPI,Success,TXN-ZUD-011387-011387
11388,11388,2024-01-07 12:59:00,5826.56,UPI,Success,TXN-ZUD-011388-011388
11389,11389,2024-02-26 16:13:00,836.85,UPI,Success,TXN-ZUD-011389-011389
11390,11390,2025-10-29 19:20:00,1571.85,UPI,Success,TXN-ZUD-011390-011390
11391,11391,2026-04-02 20:04:00,3161.13,UPI,Success,TXN-ZUD-011391-011391
11392,11392,2025-05-23 14:00:00,9643.2,UPI,Success,TXN-ZUD-011392-011392
11393,11393,2025-09-13 12:04:00,2041.51,UPI,Success,TXN-ZUD-011393-011393
11394,11394,2024-06-20 16:41:00,6715.17,Cash,Success,TXN-ZUD-011394-011394
11395,11395,2025-12-04 17:04:00,987.53,UPI,Success,TXN-ZUD-011395-011395
11396,11396,2024-10-17 22:11:00,4514.27,Credit Card,Success,TXN-ZUD-011396-011396
11397,11397,2024-10-28 10:26:00,3960.7,Credit Card,Success,TXN-ZUD-011397-011397
11398,11398,2025-10-15 14:04:00,6099.87,Credit Card,Failed,TXN-ZUD-011398-011398
11399,11399,2024-03-13 15:08:00,3458.7,UPI,Success,TXN-ZUD-011399-011399
11400,11400,2026-03-04 13:11:00,4040.4,UPI,Success,TXN-ZUD-011400-011400
11401,11401,2024-02-24 10:35:00,5597.86,UPI,Success,TXN-ZUD-011401-011401
11402,11402,2024-08-04 21:01:00,3270.86,Cash,Failed,TXN-ZUD-011402-011402
11403,11403,2025-02-01 11:56:00,2808.85,UPI,Success,TXN-ZUD-011403-011403
11404,11404,2024-12-31 22:49:00,1725.15,Debit Card,Success,TXN-ZUD-011404-011404
11405,11405,2025-07-29 19:48:00,5660.55,UPI,Failed,TXN-ZUD-011405-011405
11406,11406,2026-04-30 20:44:00,8119.65,UPI,Failed,TXN-ZUD-011406-011406
11407,11407,2025-11-27 15:00:00,2251.2,Credit Card,Success,TXN-ZUD-011407-011407
11408,11408,2024-02-19 14:15:00,9122.4,Cash,Success,TXN-ZUD-011408-011408
11409,11409,2024-02-01 12:34:00,1465.8,UPI,Success,TXN-ZUD-011409-011409
11410,11410,2024-05-10 18:43:00,3773.07,UPI,Success,TXN-ZUD-011410-011410
11411,11411,2025-06-02 12:12:00,4741.9,Debit Card,Success,TXN-ZUD-011411-011411
11412,11412,2024-07-08 13:00:00,1429.37,UPI,Success,TXN-ZUD-011412-011412
11413,11413,2025-12-03 11:01:00,4324.01,UPI,Success,TXN-ZUD-011413-011413
11414,11414,2025-02-28 15:23:00,4502.61,Debit Card,Success,TXN-ZUD-011414-011414
11415,11415,2025-11-29 13:40:00,5942.16,UPI,Success,TXN-ZUD-011415-011415
11416,11416,2025-12-23 16:39:00,3878.7,Credit Card,Success,TXN-ZUD-011416-011416
11417,11417,2024-04-14 12:33:00,5638.81,Cash,Failed,TXN-ZUD-011417-011417
11418,11418,2025-09-02 22:40:00,5553.45,UPI,Success,TXN-ZUD-011418-011418
11419,11419,2024-12-25 17:09:00,4193.7,UPI,Success,TXN-ZUD-011419-011419
11420,11420,2026-02-23 16:17:00,4016.67,UPI,Failed,TXN-ZUD-011420-011420
11421,11421,2024-12-06 18:51:00,4380.91,UPI,Success,TXN-ZUD-011421-011421
11422,11422,2026-01-15 16:13:00,8018.85,Cash,Failed,TXN-ZUD-011422-011422
11423,11423,2025-01-13 18:21:00,1968.86,Debit Card,Success,TXN-ZUD-011423-011423
11424,11424,2025-07-18 14:20:00,8593.2,UPI,Success,TXN-ZUD-011424-011424
11425,11425,2026-05-03 14:30:00,2285.85,UPI,Success,TXN-ZUD-011425-011425
11426,11426,2025-01-21 14:28:00,2104.51,Cash,Failed,TXN-ZUD-011426-011426
11427,11427,2024-04-30 22:38:00,4710.82,UPI,Failed,TXN-ZUD-011427-011427
11428,11428,2024-08-13 15:41:00,4133.64,Debit Card,Success,TXN-ZUD-011428-011428
11429,11429,2025-01-11 15:00:00,3394.86,UPI,Success,TXN-ZUD-011429-011429
11430,11430,2024-10-25 13:39:00,6186.81,UPI,Success,TXN-ZUD-011430-011430
11431,11431,2026-03-24 18:22:00,4403.7,Cash,Failed,TXN-ZUD-011431-011431
11432,11432,2025-04-29 22:09:00,6495.3,UPI,Success,TXN-ZUD-011432-011432
11433,11433,2025-02-01 12:19:00,11006.42,UPI,Success,TXN-ZUD-011433-011433
11434,11434,2024-10-04 11:46:00,2621.85,UPI,Success,TXN-ZUD-011434-011434
11435,11435,2026-05-08 18:12:00,1494.15,Cash,Success,TXN-ZUD-011435-011435
11436,11436,2026-01-29 17:13:00,3300.15,Debit Card,Success,TXN-ZUD-011436-011436
11437,11437,2025-09-22 10:38:00,3449.57,UPI,Failed,TXN-ZUD-011437-011437
11438,11438,2025-04-18 12:09:00,5210.41,Cash,Success,TXN-ZUD-011438-011438
11439,11439,2025-02-15 13:55:00,4618.32,UPI,Success,TXN-ZUD-011439-011439
11440,11440,2025-08-28 11:56:00,3822.0,Debit Card,Failed,TXN-ZUD-011440-011440
11441,11441,2025-07-09 15:18:00,9168.6,UPI,Success,TXN-ZUD-011441-011441
11442,11442,2026-02-18 21:26:00,783.3,Cash,Failed,TXN-ZUD-011442-011442
11443,11443,2024-01-04 19:34:00,3293.01,UPI,Success,TXN-ZUD-011443-011443
11444,11444,2026-05-27 10:31:00,2448.91,UPI,Success,TXN-ZUD-011444-011444
11445,11445,2026-06-17 18:54:00,13758.36,Cash,Failed,TXN-ZUD-011445-011445
11446,11446,2025-03-19 18:00:00,7286.05,UPI,Failed,TXN-ZUD-011446-011446
11447,11447,2024-10-01 19:04:00,3352.65,Credit Card,Success,TXN-ZUD-011447-011447
11448,11448,2025-05-30 19:58:00,5394.9,UPI,Success,TXN-ZUD-011448-011448
11449,11449,2025-08-04 13:37:00,5236.45,Credit Card,Success,TXN-ZUD-011449-011449
11450,11450,2024-01-24 12:03:00,3204.81,Credit Card,Success,TXN-ZUD-011450-011450
11451,11451,2026-06-09 19:03:00,1684.31,UPI,Success,TXN-ZUD-011451-011451
11452,11452,2024-03-28 10:43:00,3669.75,UPI,Success,TXN-ZUD-011452-011452
11453,11453,2024-02-14 12:05:00,3037.65,UPI,Success,TXN-ZUD-011453-011453
11454,11454,2025-11-15 21:06:00,3171.42,UPI,Failed,TXN-ZUD-011454-011454
11455,11455,2024-11-22 10:04:00,3729.92,UPI,Success,TXN-ZUD-011455-011455
11456,11456,2025-09-08 14:23:00,7882.66,Credit Card,Success,TXN-ZUD-011456-011456
11457,11457,2024-09-28 19:00:00,5135.55,UPI,Success,TXN-ZUD-011457-011457
11458,11458,2026-03-13 17:07:00,731.85,Debit Card,Success,TXN-ZUD-011458-011458
11459,11459,2024-01-24 11:10:00,8169.0,Credit Card,Success,TXN-ZUD-011459-011459
11460,11460,2025-09-05 21:16:00,3394.97,UPI,Success,TXN-ZUD-011460-011460
11461,11461,2024-02-01 20:47:00,6501.6,UPI,Success,TXN-ZUD-011461-011461
11462,11462,2025-10-19 17:51:00,6791.4,UPI,Failed,TXN-ZUD-011462-011462
11463,11463,2024-03-01 20:38:00,4805.95,Debit Card,Success,TXN-ZUD-011463-011463
11464,11464,2025-10-05 13:00:00,2623.22,UPI,Success,TXN-ZUD-011464-011464
11465,11465,2025-04-10 19:31:00,11629.17,Debit Card,Success,TXN-ZUD-011465-011465
11466,11466,2025-07-20 10:16:00,10653.3,UPI,Failed,TXN-ZUD-011466-011466
11467,11467,2026-04-21 10:06:00,3010.77,UPI,Failed,TXN-ZUD-011467-011467
11468,11468,2025-10-04 10:17:00,1360.8,Cash,Failed,TXN-ZUD-011468-011468
11469,11469,2025-06-01 16:36:00,4740.01,Credit Card,Success,TXN-ZUD-011469-011469
11470,11470,2026-02-16 11:52:00,4713.45,UPI,Success,TXN-ZUD-011470-011470
11471,11471,2026-06-27 11:24:00,1780.8,UPI,Success,TXN-ZUD-011471-011471
11472,11472,2025-08-27 22:53:00,5971.56,UPI,Failed,TXN-ZUD-011472-011472
11473,11473,2025-08-09 12:11:00,1831.2,UPI,Success,TXN-ZUD-011473-011473
11474,11474,2024-05-08 13:35:00,7661.22,UPI,Success,TXN-ZUD-011474-011474
11475,11475,2026-06-25 11:00:00,5030.55,UPI,Success,TXN-ZUD-011475-011475
11476,11476,2024-02-20 17:46:00,5753.26,UPI,Success,TXN-ZUD-011476-011476
11477,11477,2025-01-12 18:08:00,6021.75,UPI,Failed,TXN-ZUD-011477-011477
11478,11478,2024-06-06 19:54:00,1986.6,Debit Card,Success,TXN-ZUD-011478-011478
11479,11479,2024-06-01 10:00:00,9542.4,UPI,Failed,TXN-ZUD-011479-011479
11480,11480,2024-06-29 17:59:00,1121.51,Debit Card,Success,TXN-ZUD-011480-011480
11481,11481,2025-09-18 20:00:00,4450.95,UPI,Success,TXN-ZUD-011481-011481
11482,11482,2025-02-23 22:09:00,4138.57,Debit Card,Success,TXN-ZUD-011482-011482
11483,11483,2025-07-15 21:37:00,942.9,UPI,Failed,TXN-ZUD-011483-011483
11484,11484,2024-07-25 20:01:00,3800.05,UPI,Success,TXN-ZUD-011484-011484
11485,11485,2025-01-19 21:00:00,4530.86,Debit Card,Success,TXN-ZUD-011485-011485
11486,11486,2026-01-05 12:12:00,4289.35,Debit Card,Success,TXN-ZUD-011486-011486
11487,11487,2025-08-23 14:27:00,8318.94,Debit Card,Failed,TXN-ZUD-011487-011487
11488,11488,2025-09-20 19:47:00,836.85,UPI,Success,TXN-ZUD-011488-011488
11489,11489,2025-05-26 22:05:00,5348.7,UPI,Success,TXN-ZUD-011489-011489
11490,11490,2025-04-27 19:24:00,6809.25,Cash,Success,TXN-ZUD-011490-011490
11491,11491,2025-04-30 10:50:00,3056.76,Debit Card,Success,TXN-ZUD-011491-011491
11492,11492,2024-06-19 18:12:00,5137.65,Cash,Success,TXN-ZUD-011492-011492
11493,11493,2025-06-07 20:24:00,4035.15,Cash,Failed,TXN-ZUD-011493-011493
11494,11494,2026-04-27 12:15:00,6180.3,UPI,Success,TXN-ZUD-011494-011494
11495,11495,2026-01-06 17:58:00,10588.2,UPI,Success,TXN-ZUD-011495-011495
11496,11496,2024-06-19 11:59:00,8177.4,UPI,Success,TXN-ZUD-011496-011496
11497,11497,2025-12-19 19:42:00,3775.8,Cash,Success,TXN-ZUD-011497-011497
11498,11498,2024-02-03 13:15:00,1718.96,Credit Card,Success,TXN-ZUD-011498-011498
11499,11499,2024-03-23 11:24:00,522.9,UPI,Success,TXN-ZUD-011499-011499
11500,11500,2025-06-27 13:51:00,3143.07,Credit Card,Failed,TXN-ZUD-011500-011500
11501,11501,2024-06-01 17:09:00,5009.86,Cash,Success,TXN-ZUD-011501-011501
11502,11502,2025-06-05 14:35:00,6833.82,UPI,Success,TXN-ZUD-011502-011502
11503,11503,2025-09-14 14:19:00,2240.81,UPI,Success,TXN-ZUD-011503-011503
11504,11504,2024-08-13 22:49:00,6082.97,UPI,Success,TXN-ZUD-011504-011504
11505,11505,2024-08-24 10:48:00,1885.8,Cash,Success,TXN-ZUD-011505-011505
11506,11506,2026-03-23 17:43:00,3807.4,UPI,Success,TXN-ZUD-011506-011506
11507,11507,2025-08-05 15:00:00,1651.86,Debit Card,Success,TXN-ZUD-011507-011507
11508,11508,2026-02-16 11:36:00,4537.15,UPI,Success,TXN-ZUD-011508-011508
11509,11509,2025-06-14 19:19:00,8783.57,Cash,Failed,TXN-ZUD-011509-011509
11510,11510,2025-03-05 19:32:00,4137.0,UPI,Success,TXN-ZUD-011510-011510
11511,11511,2024-06-13 20:53:00,1047.9,UPI,Success,TXN-ZUD-011511-011511
11512,11512,2025-08-30 21:58:00,3066.11,UPI,Failed,TXN-ZUD-011512-011512
11513,11513,2026-06-23 19:15:00,2669.1,Cash,Success,TXN-ZUD-011513-011513
11514,11514,2025-04-25 16:29:00,1624.66,Cash,Success,TXN-ZUD-011514-011514
11515,11515,2026-04-15 11:43:00,7294.45,UPI,Failed,TXN-ZUD-011515-011515
11516,11516,2025-11-16 20:00:00,1886.85,Cash,Success,TXN-ZUD-011516-011516
11517,11517,2025-01-18 20:49:00,3622.61,UPI,Success,TXN-ZUD-011517-011517
11518,11518,2024-03-31 13:33:00,3771.6,UPI,Failed,TXN-ZUD-011518-011518
11519,11519,2024-01-21 10:58:00,7631.4,UPI,Failed,TXN-ZUD-011519-011519
11520,11520,2026-04-11 10:23:00,5808.91,UPI,Success,TXN-ZUD-011520-011520
11521,11521,2025-05-06 10:22:00,8805.3,UPI,Success,TXN-ZUD-011521-011521
11522,11522,2024-12-25 22:07:00,1989.75,UPI,Success,TXN-ZUD-011522-011522
11523,11523,2024-04-17 20:13:00,4104.77,UPI,Failed,TXN-ZUD-011523-011523
11524,11524,2026-02-09 10:34:00,3448.73,Debit Card,Success,TXN-ZUD-011524-011524
11525,11525,2025-07-24 17:17:00,3845.31,UPI,Success,TXN-ZUD-011525-011525
11526,11526,2024-01-01 13:02:00,6527.01,Debit Card,Success,TXN-ZUD-011526-011526
11527,11527,2026-03-23 21:39:00,6956.46,UPI,Success,TXN-ZUD-011527-011527
11528,11528,2025-06-30 15:09:00,5777.31,UPI,Success,TXN-ZUD-011528-011528
11529,11529,2024-10-27 22:30:00,4462.71,UPI,Failed,TXN-ZUD-011529-011529
11530,11530,2024-05-05 12:19:00,4674.91,UPI,Failed,TXN-ZUD-011530-011530
11531,11531,2025-08-30 16:45:00,6761.16,Credit Card,Success,TXN-ZUD-011531-011531
11532,11532,2026-03-07 22:17:00,2671.52,UPI,Success,TXN-ZUD-011532-011532
11533,11533,2025-10-20 20:21:00,3245.55,UPI,Success,TXN-ZUD-011533-011533
11534,11534,2025-03-07 17:23:00,1590.23,Cash,Success,TXN-ZUD-011534-011534
11535,11535,2025-11-06 13:38:00,3888.36,UPI,Success,TXN-ZUD-011535-011535
11536,11536,2024-01-26 13:23:00,888.3,Credit Card,Success,TXN-ZUD-011536-011536
11537,11537,2025-12-10 11:22:00,7436.41,Debit Card,Failed,TXN-ZUD-011537-011537
11538,11538,2025-01-23 21:50:00,6914.25,Cash,Success,TXN-ZUD-011538-011538
11539,11539,2025-03-16 14:25:00,3039.75,UPI,Failed,TXN-ZUD-011539-011539
11540,11540,2024-11-30 18:39:00,2355.15,Cash,Success,TXN-ZUD-011540-011540
11541,11541,2025-06-24 16:31:00,7925.72,UPI,Success,TXN-ZUD-011541-011541
11542,11542,2026-01-18 20:53:00,2045.82,UPI,Success,TXN-ZUD-011542-011542
11543,11543,2025-04-12 22:29:00,3054.03,UPI,Success,TXN-ZUD-011543-011543
11544,11544,2025-04-02 15:20:00,3835.76,Credit Card,Failed,TXN-ZUD-011544-011544
11545,11545,2025-11-07 16:06:00,2828.7,Credit Card,Failed,TXN-ZUD-011545-011545
11546,11546,2024-12-04 11:31:00,7446.6,UPI,Failed,TXN-ZUD-011546-011546
11547,11547,2025-05-19 10:53:00,3456.6,UPI,Success,TXN-ZUD-011547-011547
11548,11548,2025-10-22 22:48:00,4387.22,UPI,Failed,TXN-ZUD-011548-011548
11549,11549,2026-04-20 21:43:00,3303.3,Debit Card,Success,TXN-ZUD-011549-011549
11550,11550,2026-01-04 21:40:00,3379.95,Credit Card,Success,TXN-ZUD-011550-011550
11551,11551,2024-11-21 17:00:00,1621.2,Debit Card,Failed,TXN-ZUD-011551-011551
11552,11552,2025-06-14 15:16:00,5955.81,UPI,Success,TXN-ZUD-011552-011552
11553,11553,2024-11-13 21:24:00,5902.16,UPI,Failed,TXN-ZUD-011553-011553
11554,11554,2024-05-19 22:00:00,2514.75,UPI,Success,TXN-ZUD-011554-011554
11555,11555,2025-12-29 20:54:00,6705.3,UPI,Failed,TXN-ZUD-011555-011555
11556,11556,2024-01-20 11:05:00,5603.01,Credit Card,Failed,TXN-ZUD-011556-011556
11557,11557,2025-01-15 14:23:00,6728.19,UPI,Success,TXN-ZUD-011557-011557
11558,11558,2026-03-26 12:00:00,4865.7,Credit Card,Success,TXN-ZUD-011558-011558
11559,11559,2026-04-27 12:37:00,2774.1,UPI,Success,TXN-ZUD-011559-011559
11560,11560,2024-03-31 11:11:00,4717.65,Debit Card,Failed,TXN-ZUD-011560-011560
11561,11561,2025-10-08 13:13:00,3877.65,Cash,Success,TXN-ZUD-011561-011561
11562,11562,2024-07-30 11:14:00,8320.62,Credit Card,Failed,TXN-ZUD-011562-011562
11563,11563,2026-01-05 22:46:00,3773.7,Credit Card,Success,TXN-ZUD-011563-011563
11564,11564,2025-08-13 19:24:00,3216.47,UPI,Success,TXN-ZUD-011564-011564
11565,11565,2025-03-29 14:59:00,6630.96,UPI,Failed,TXN-ZUD-011565-011565
11566,11566,2025-04-18 19:57:00,4503.45,UPI,Success,TXN-ZUD-011566-011566
11567,11567,2026-05-18 18:00:00,1937.25,Debit Card,Success,TXN-ZUD-011567-011567
11568,11568,2024-08-07 16:55:00,2923.62,Debit Card,Success,TXN-ZUD-011568-011568
11569,11569,2025-12-30 22:00:00,4596.48,Credit Card,Failed,TXN-ZUD-011569-011569
11570,11570,2024-04-22 11:20:00,3647.07,Cash,Failed,TXN-ZUD-011570-011570
11571,11571,2024-07-28 22:39:00,5295.15,UPI,Success,TXN-ZUD-011571-011571
11572,11572,2026-01-17 17:50:00,3969.11,Credit Card,Success,TXN-ZUD-011572-011572
11573,11573,2026-01-13 15:07:00,5731.22,Credit Card,Success,TXN-ZUD-011573-011573
11574,11574,2024-12-25 13:11:00,2252.25,Debit Card,Success,TXN-ZUD-011574-011574
11575,11575,2025-04-21 13:12:00,5805.66,Cash,Success,TXN-ZUD-011575-011575
11576,11576,2025-07-14 12:00:00,1462.86,Debit Card,Success,TXN-ZUD-011576-011576
11577,11577,2025-03-08 15:38:00,1926.75,UPI,Success,TXN-ZUD-011577-011577
11578,11578,2026-04-16 20:00:00,3527.16,Credit Card,Success,TXN-ZUD-011578-011578
11579,11579,2026-01-24 22:20:00,10693.52,UPI,Success,TXN-ZUD-011579-011579
11580,11580,2025-03-16 20:43:00,4169.86,UPI,Success,TXN-ZUD-011580-011580
11581,11581,2024-05-19 11:08:00,6916.35,UPI,Success,TXN-ZUD-011581-011581
11582,11582,2025-11-27 19:00:00,4191.6,UPI,Success,TXN-ZUD-011582-011582
11583,11583,2026-06-28 11:18:00,3160.71,UPI,Success,TXN-ZUD-011583-011583
11584,11584,2025-02-02 17:14:00,3679.83,UPI,Success,TXN-ZUD-011584-011584
11585,11585,2024-04-07 17:34:00,5345.55,UPI,Success,TXN-ZUD-011585-011585
11586,11586,2025-07-20 20:00:00,4755.76,Cash,Success,TXN-ZUD-011586-011586
11587,11587,2024-06-26 16:45:00,4113.06,Debit Card,Success,TXN-ZUD-011587-011587
11588,11588,2026-01-18 11:00:00,6717.38,UPI,Success,TXN-ZUD-011588-011588
11589,11589,2025-05-02 21:00:00,1677.9,UPI,Success,TXN-ZUD-011589-011589
11590,11590,2024-08-13 11:10:00,3878.7,UPI,Success,TXN-ZUD-011590-011590
11591,11591,2026-03-11 18:16:00,3381.21,UPI,Success,TXN-ZUD-011591-011591
11592,11592,2025-12-17 10:58:00,6743.63,UPI,Success,TXN-ZUD-011592-011592
11593,11593,2024-04-16 21:48:00,2732.62,Debit Card,Success,TXN-ZUD-011593-011593
11594,11594,2026-05-19 18:08:00,4659.9,UPI,Success,TXN-ZUD-011594-011594
11595,11595,2026-01-24 15:39:00,1466.85,UPI,Failed,TXN-ZUD-011595-011595
11596,11596,2025-07-15 16:57:00,1685.57,UPI,Success,TXN-ZUD-011596-011596
11597,11597,2025-10-20 17:13:00,9773.61,Debit Card,Success,TXN-ZUD-011597-011597
11598,11598,2026-04-28 22:27:00,8020.11,UPI,Success,TXN-ZUD-011598-011598
11599,11599,2025-01-10 17:55:00,6133.05,Debit Card,Failed,TXN-ZUD-011599-011599
11600,11600,2026-06-04 12:51:00,6113.94,Credit Card,Success,TXN-ZUD-011600-011600
11601,11601,2024-09-18 19:06:00,2887.5,Debit Card,Failed,TXN-ZUD-011601-011601
11602,11602,2024-06-12 19:48:00,6336.75,UPI,Failed,TXN-ZUD-011602-011602
11603,11603,2025-09-10 10:50:00,4631.86,Cash,Success,TXN-ZUD-011603-011603
11604,11604,2026-02-23 12:31:00,3726.45,Debit Card,Success,TXN-ZUD-011604-011604
11605,11605,2025-02-10 18:07:00,2566.31,UPI,Success,TXN-ZUD-011605-011605
11606,11606,2024-04-25 11:00:00,6570.16,UPI,Failed,TXN-ZUD-011606-011606
11607,11607,2024-02-24 11:55:00,1886.85,Cash,Success,TXN-ZUD-011607-011607
11608,11608,2025-01-19 14:14:00,2932.65,Credit Card,Success,TXN-ZUD-011608-011608
11609,11609,2024-10-29 16:55:00,2828.7,Debit Card,Success,TXN-ZUD-011609-011609
11610,11610,2025-01-23 15:52:00,752.22,Debit Card,Success,TXN-ZUD-011610-011610
11611,11611,2025-06-21 18:35:00,5510.61,UPI,Failed,TXN-ZUD-011611-011611
11612,11612,2024-11-27 15:35:00,4722.16,UPI,Success,TXN-ZUD-011612-011612
11613,11613,2024-02-10 10:30:00,2335.72,UPI,Success,TXN-ZUD-011613-011613
11614,11614,2026-02-18 16:01:00,4190.65,UPI,Success,TXN-ZUD-011614-011614
11615,11615,2024-06-25 18:40:00,4389.1,Cash,Success,TXN-ZUD-011615-011615
11616,11616,2025-12-20 16:45:00,1883.7,UPI,Success,TXN-ZUD-011616-011616
11617,11617,2025-06-28 22:40:00,6399.01,Credit Card,Success,TXN-ZUD-011617-011617
11618,11618,2025-12-03 18:44:00,4810.36,Credit Card,Success,TXN-ZUD-011618-011618
11619,11619,2026-02-02 12:30:00,1952.06,UPI,Success,TXN-ZUD-011619-011619
11620,11620,2024-02-28 17:42:00,7287.84,UPI,Success,TXN-ZUD-011620-011620
11621,11621,2025-06-08 17:24:00,3598.35,UPI,Success,TXN-ZUD-011621-011621
11622,11622,2026-01-06 13:49:00,5014.8,Debit Card,Success,TXN-ZUD-011622-011622
11623,11623,2025-12-08 18:48:00,6038.76,Debit Card,Success,TXN-ZUD-011623-011623
11624,11624,2025-02-07 22:53:00,6500.76,UPI,Success,TXN-ZUD-011624-011624
11625,11625,2026-01-29 12:45:00,3035.55,Debit Card,Success,TXN-ZUD-011625-011625
11626,11626,2024-07-04 11:08:00,4716.6,UPI,Success,TXN-ZUD-011626-011626
11627,11627,2025-09-29 17:33:00,3301.41,UPI,Success,TXN-ZUD-011627-011627
11628,11628,2026-06-29 14:43:00,4597.21,Credit Card,Success,TXN-ZUD-011628-011628
