OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,CostPrice,Discount,Tax,LineTotal,LineProfit
47556,10508,1751,1,599.0,251.52,0.0,5.0,628.95,347.48
47557,10508,1061,3,799.0,410.92,0.0,5.0,2516.85,1164.24
47558,10509,1766,3,249.0,113.2,10.0,5.0,705.92,332.7
47559,10509,1300,2,249.0,110.31,0.0,5.0,522.9,277.38
47560,10509,593,1,399.0,193.72,0.0,5.0,418.95,205.28
47561,10510,781,2,199.0,93.31,0.0,5.0,417.9,211.38
47562,10510,1587,2,299.0,160.5,0.0,5.0,627.9,277.0
47563,10511,1874,1,599.0,312.87,0.0,5.0,628.95,286.13
47564,10511,234,2,99.0,44.39,0.0,5.0,207.9,109.22
47565,10511,1659,3,899.0,478.72,0.0,5.0,2831.85,1260.84
47566,10511,811,2,79.0,33.23,10.0,5.0,149.31,75.74
47567,10511,384,3,299.0,137.38,10.0,5.0,847.67,395.16
47568,10511,230,3,249.0,113.38,10.0,5.0,705.92,332.16
47569,10511,204,3,899.0,416.68,0.0,5.0,2831.85,1446.96
47570,10512,1782,2,299.0,147.91,0.0,5.0,627.9,302.18
47571,10512,462,3,499.0,213.57,10.0,5.0,1414.66,706.59
47572,10512,1007,1,599.0,327.15,0.0,5.0,628.95,271.85
47573,10512,1517,1,599.0,317.26,10.0,5.0,566.06,221.84
47574,10512,591,1,499.0,215.08,0.0,5.0,523.95,283.92
47575,10512,835,2,249.0,131.59,0.0,5.0,522.9,234.82
47576,10513,665,1,699.0,305.8,0.0,5.0,733.95,393.2
47577,10513,1866,1,399.0,195.91,0.0,5.0,418.95,203.09
47578,10514,1155,1,299.0,128.98,10.0,5.0,282.56,140.12
47579,10514,1379,1,499.0,234.79,0.0,5.0,523.95,264.21
47580,10514,1279,3,249.0,119.73,0.0,5.0,784.35,387.81
47581,10514,773,1,299.0,147.73,0.0,5.0,313.95,151.27
47582,10515,1084,2,249.0,125.54,0.0,5.0,522.9,246.92
47583,10515,87,2,249.0,110.22,0.0,5.0,522.9,277.56
47584,10515,13,1,799.0,416.38,0.0,5.0,838.95,382.62
47585,10516,1611,1,299.0,120.83,0.0,5.0,313.95,178.17
47586,10516,1022,1,249.0,130.86,0.0,5.0,261.45,118.14
47587,10516,120,3,499.0,274.26,10.0,5.0,1414.66,524.52
47588,10516,146,1,999.0,400.02,0.0,5.0,1048.95,598.98
47589,10516,354,2,299.0,134.44,0.0,5.0,627.9,329.12
47590,10517,5,2,149.0,76.64,0.0,5.0,312.9,144.72
47591,10517,1512,2,599.0,281.05,0.0,5.0,1257.9,635.9
47592,10517,1720,3,249.0,125.24,0.0,5.0,784.35,371.28
47593,10517,1703,2,299.0,127.02,0.0,5.0,627.9,343.96
47594,10518,1094,2,499.0,241.47,0.0,5.0,1047.9,515.06
47595,10518,1270,3,199.0,90.41,0.0,5.0,626.85,325.77
47596,10519,1912,1,599.0,321.53,10.0,5.0,566.06,217.57
47597,10519,2000,3,699.0,305.4,0.0,5.0,2201.85,1180.8
47598,10519,163,3,499.0,256.67,10.0,5.0,1414.66,577.29
47599,10519,131,3,249.0,126.95,0.0,5.0,784.35,366.15
47600,10519,1135,3,699.0,328.27,0.0,5.0,2201.85,1112.19
47601,10519,1738,2,599.0,300.2,0.0,5.0,1257.9,597.6
47602,10519,608,3,899.0,463.26,10.0,5.0,2548.66,1037.52
47603,10520,777,2,499.0,230.58,0.0,5.0,1047.9,536.84
47604,10520,37,2,399.0,175.57,10.0,5.0,754.11,367.06
47605,10520,1205,2,399.0,179.47,0.0,5.0,837.9,439.06
47606,10521,117,1,79.0,40.16,10.0,5.0,74.66,30.94
47607,10521,1636,2,699.0,348.31,0.0,5.0,1467.9,701.38
47608,10521,1994,3,399.0,170.97,0.0,5.0,1256.85,684.09
47609,10521,254,1,499.0,262.67,0.0,5.0,523.95,236.33
47610,10522,1688,1,499.0,210.11,0.0,5.0,523.95,288.89
47611,10522,626,3,899.0,369.36,0.0,5.0,2831.85,1588.92
47612,10523,1930,1,899.0,473.74,0.0,5.0,943.95,425.26
47613,10523,1056,3,299.0,127.44,0.0,5.0,941.85,514.68
47614,10523,46,3,699.0,350.62,0.0,5.0,2201.85,1045.14
47615,10523,706,3,249.0,120.91,0.0,5.0,784.35,384.27
47616,10523,1566,3,799.0,397.49,0.0,5.0,2516.85,1204.53
47617,10523,484,1,199.0,84.46,0.0,5.0,208.95,114.54
47618,10524,928,2,499.0,227.52,0.0,5.0,1047.9,542.96
47619,10524,1018,3,599.0,283.9,0.0,5.0,1886.85,945.3
47620,10524,340,2,499.0,236.35,0.0,5.0,1047.9,525.3
47621,10524,1739,3,699.0,323.15,0.0,5.0,2201.85,1127.55
47622,10524,597,2,599.0,304.31,0.0,5.0,1257.9,589.38
47623,10525,1801,2,249.0,128.09,0.0,5.0,522.9,241.82
47624,10525,116,1,899.0,489.78,0.0,5.0,943.95,409.22
47625,10525,221,1,399.0,216.62,0.0,5.0,418.95,182.38
47626,10526,114,2,799.0,348.22,0.0,5.0,1677.9,901.56
47627,10526,864,2,249.0,136.45,0.0,5.0,522.9,225.1
47628,10526,939,3,999.0,513.97,10.0,5.0,2832.16,1155.39
47629,10526,1258,3,199.0,104.89,0.0,5.0,626.85,282.33
47630,10527,525,3,799.0,333.14,0.0,5.0,2516.85,1397.58
47631,10527,835,2,249.0,131.59,0.0,5.0,522.9,234.82
47632,10527,804,2,999.0,518.63,0.0,5.0,2097.9,960.74
47633,10527,953,3,249.0,118.21,0.0,5.0,784.35,392.37
47634,10527,1370,2,499.0,209.95,0.0,5.0,1047.9,578.1
47635,10527,1219,1,899.0,481.84,0.0,5.0,943.95,417.16
47636,10527,1583,3,199.0,97.53,10.0,5.0,564.17,244.71
47637,10528,1587,1,299.0,160.5,0.0,5.0,313.95,138.5
47638,10528,1065,3,99.0,51.51,0.0,5.0,311.85,142.47
47639,10529,170,3,499.0,221.27,0.0,5.0,1571.85,833.19
47640,10529,1504,1,199.0,92.45,0.0,5.0,208.95,106.55
47641,10530,972,1,79.0,39.32,10.0,5.0,74.66,31.78
47642,10530,767,3,799.0,378.63,10.0,5.0,2265.16,1021.41
47643,10530,282,1,999.0,455.59,0.0,5.0,1048.95,543.41
47644,10530,1763,2,149.0,72.2,0.0,5.0,312.9,153.6
47645,10530,1058,1,599.0,318.46,10.0,5.0,566.06,220.64
47646,10530,970,3,499.0,274.17,0.0,5.0,1571.85,674.49
47647,10530,1951,2,499.0,240.89,0.0,5.0,1047.9,516.22
47648,10531,335,2,199.0,87.84,0.0,5.0,417.9,222.32
47649,10531,1364,1,149.0,73.11,0.0,5.0,156.45,75.89
47650,10531,1625,2,499.0,249.05,0.0,5.0,1047.9,499.9
47651,10531,1882,2,899.0,380.5,10.0,5.0,1699.11,857.2
47652,10531,806,2,899.0,490.12,0.0,5.0,1887.9,817.76
47653,10531,1200,1,399.0,172.0,0.0,5.0,418.95,227.0
47654,10532,611,2,399.0,200.76,0.0,5.0,837.9,396.48
47655,10532,987,3,399.0,217.65,0.0,5.0,1256.85,544.05
47656,10532,455,1,699.0,378.35,0.0,5.0,733.95,320.65
47657,10532,1282,1,399.0,177.47,0.0,5.0,418.95,221.53
47658,10532,1134,3,699.0,321.72,0.0,5.0,2201.85,1131.84
47659,10532,1821,1,599.0,306.96,0.0,5.0,628.95,292.04
47660,10533,1226,3,399.0,188.19,0.0,5.0,1256.85,632.43
47661,10533,294,2,199.0,86.78,0.0,5.0,417.9,224.44
47662,10533,1967,3,199.0,98.98,0.0,5.0,626.85,300.06
47663,10533,1093,3,499.0,201.46,0.0,5.0,1571.85,892.62
47664,10533,1765,3,499.0,247.26,0.0,5.0,1571.85,755.22
47665,10533,1210,3,149.0,66.7,10.0,5.0,422.42,202.2
47666,10533,376,1,299.0,125.98,0.0,5.0,313.95,173.02
47667,10534,1057,1,999.0,433.57,10.0,5.0,944.06,465.53
47668,10534,1334,3,799.0,430.52,0.0,5.0,2516.85,1105.44
47669,10534,1276,2,249.0,136.48,0.0,5.0,522.9,225.04
47670,10535,149,3,199.0,92.98,0.0,5.0,626.85,318.06
47671,10535,93,1,999.0,470.02,0.0,5.0,1048.95,528.98
47672,10535,122,2,699.0,294.86,0.0,5.0,1467.9,808.28
47673,10536,1969,3,299.0,158.71,0.0,5.0,941.85,420.87
47674,10536,1541,1,199.0,90.33,0.0,5.0,208.95,108.67
47675,10536,1062,3,299.0,125.12,0.0,5.0,941.85,521.64
47676,10536,1213,2,599.0,296.19,0.0,5.0,1257.9,605.62
47677,10536,1306,2,249.0,116.36,0.0,5.0,522.9,265.28
47678,10537,1244,2,499.0,270.79,10.0,5.0,943.11,356.62
47679,10537,734,3,899.0,482.25,0.0,5.0,2831.85,1250.25
47680,10538,1151,2,799.0,348.38,0.0,5.0,1677.9,901.24
47681,10538,389,1,899.0,435.56,10.0,5.0,849.56,373.54
47682,10538,1231,3,899.0,477.78,0.0,5.0,2831.85,1263.66
47683,10538,986,3,599.0,306.84,10.0,5.0,1698.16,696.78
47684,10538,1757,2,499.0,229.5,0.0,5.0,1047.9,539.0
47685,10539,1591,1,149.0,63.96,0.0,5.0,156.45,85.04
47686,10539,1076,3,149.0,60.67,0.0,5.0,469.35,264.99
47687,10539,1705,2,199.0,93.85,0.0,5.0,417.9,210.3
47688,10539,231,1,799.0,382.6,10.0,5.0,755.06,336.5
47689,10540,1496,1,399.0,194.17,0.0,5.0,418.95,204.83
47690,10540,676,3,499.0,269.68,0.0,5.0,1571.85,687.96
47691,10541,877,3,299.0,158.74,0.0,5.0,941.85,420.78
47692,10541,1297,1,499.0,200.31,0.0,5.0,523.95,298.69
47693,10541,980,1,399.0,169.14,0.0,5.0,418.95,229.86
47694,10541,1199,1,199.0,92.01,0.0,5.0,208.95,106.99
47695,10541,1353,2,149.0,60.07,0.0,5.0,312.9,177.86
47696,10542,1977,1,249.0,106.53,0.0,5.0,261.45,142.47
47697,10542,625,1,299.0,161.3,0.0,5.0,313.95,137.7
47698,10542,1530,1,99.0,49.34,0.0,5.0,103.95,49.66
47699,10542,382,1,199.0,93.23,0.0,5.0,208.95,105.77
47700,10542,378,2,149.0,69.76,0.0,5.0,312.9,158.48
47701,10542,480,2,199.0,87.05,10.0,5.0,376.11,184.1
47702,10542,422,2,249.0,112.98,0.0,5.0,522.9,272.04
47703,10543,139,1,499.0,274.15,0.0,5.0,523.95,224.85
47704,10543,1848,3,999.0,516.47,0.0,5.0,3146.85,1447.59
47705,10544,604,3,249.0,100.22,0.0,5.0,784.35,446.34
47706,10544,1058,3,599.0,318.46,0.0,5.0,1886.85,841.62
47707,10544,1527,1,249.0,120.67,0.0,5.0,261.45,128.33
47708,10544,1492,3,79.0,32.78,10.0,5.0,223.97,114.96
47709,10545,484,1,199.0,84.46,0.0,5.0,208.95,114.54
47710,10545,1933,3,399.0,202.99,0.0,5.0,1256.85,588.03
47711,10545,691,3,249.0,117.73,0.0,5.0,784.35,393.81
47712,10546,39,2,249.0,135.71,0.0,5.0,522.9,226.58
47713,10546,1996,1,999.0,442.95,0.0,5.0,1048.95,556.05
47714,10546,1858,3,299.0,146.44,0.0,5.0,941.85,457.68
47715,10546,1562,2,499.0,258.0,0.0,5.0,1047.9,482.0
47716,10546,756,3,499.0,200.51,0.0,5.0,1571.85,895.47
47717,10546,1903,2,599.0,320.93,0.0,5.0,1257.9,556.14
47718,10546,1052,1,149.0,80.2,0.0,5.0,156.45,68.8
47719,10547,1548,2,199.0,80.56,0.0,5.0,417.9,236.88
47720,10547,1266,1,599.0,277.56,0.0,5.0,628.95,321.44
47721,10547,1779,3,199.0,85.49,0.0,5.0,626.85,340.53
47722,10547,1812,1,699.0,366.44,0.0,5.0,733.95,332.56
47723,10547,1733,1,399.0,163.41,10.0,5.0,377.06,195.69
47724,10547,404,2,249.0,129.75,10.0,5.0,470.61,188.7
47725,10547,315,3,79.0,37.91,0.0,5.0,248.85,123.27
47726,10548,1754,1,199.0,101.95,0.0,5.0,208.95,97.05
47727,10548,1915,1,999.0,457.86,0.0,5.0,1048.95,541.14
47728,10548,660,2,249.0,115.85,0.0,5.0,522.9,266.3
47729,10548,1708,1,299.0,135.16,0.0,5.0,313.95,163.84
47730,10549,1125,3,499.0,208.71,0.0,5.0,1571.85,870.87
47731,10549,979,1,399.0,161.26,0.0,5.0,418.95,237.74
47732,10549,1476,3,799.0,423.61,0.0,5.0,2516.85,1126.17
47733,10549,1174,3,299.0,163.43,10.0,5.0,847.67,317.01
47734,10549,487,2,249.0,115.43,0.0,5.0,522.9,267.14
47735,10550,770,3,499.0,218.64,0.0,5.0,1571.85,841.08
47736,10550,1006,3,199.0,90.63,0.0,5.0,626.85,325.11
47737,10550,1047,2,799.0,388.95,0.0,5.0,1677.9,820.1
47738,10550,598,1,299.0,156.98,10.0,5.0,282.56,112.12
47739,10550,73,3,699.0,347.49,10.0,5.0,1981.66,844.83
47740,10550,723,3,499.0,212.35,0.0,5.0,1571.85,859.95
47741,10550,1888,1,899.0,455.12,0.0,5.0,943.95,443.88
47742,10551,1115,2,799.0,328.89,0.0,5.0,1677.9,940.22
47743,10551,69,2,499.0,257.0,10.0,5.0,943.11,384.2
47744,10551,1919,3,899.0,383.64,0.0,5.0,2831.85,1546.08
47745,10551,1293,3,699.0,382.3,0.0,5.0,2201.85,950.1
47746,10551,1503,1,79.0,36.98,0.0,5.0,82.95,42.02
47747,10551,358,1,499.0,223.06,0.0,5.0,523.95,275.94
47748,10551,146,3,999.0,400.02,0.0,5.0,3146.85,1796.94
47749,10552,876,2,799.0,422.93,0.0,5.0,1677.9,752.14
47750,10552,1394,1,899.0,429.22,0.0,5.0,943.95,469.78
47751,10552,192,3,599.0,305.97,0.0,5.0,1886.85,879.09
47752,10552,341,2,249.0,103.85,10.0,5.0,470.61,240.5
47753,10552,206,1,899.0,437.15,0.0,5.0,943.95,461.85
47754,10552,1082,3,249.0,118.23,0.0,5.0,784.35,392.31
47755,10552,123,3,999.0,530.1,0.0,5.0,3146.85,1406.7
47756,10553,1868,1,999.0,500.39,0.0,5.0,1048.95,498.61
47757,10553,705,2,599.0,253.63,0.0,5.0,1257.9,690.74
47758,10553,1601,1,399.0,196.03,0.0,5.0,418.95,202.97
47759,10553,1255,1,899.0,418.52,0.0,5.0,943.95,480.48
47760,10553,198,1,599.0,272.95,0.0,5.0,628.95,326.05
47761,10554,1396,2,599.0,261.08,0.0,5.0,1257.9,675.84
47762,10554,669,2,99.0,40.34,0.0,5.0,207.9,117.32
47763,10554,1081,2,149.0,74.73,0.0,5.0,312.9,148.54
47764,10554,690,1,149.0,61.75,0.0,5.0,156.45,87.25
47765,10555,978,1,799.0,338.85,10.0,5.0,755.06,380.25
47766,10555,1940,2,899.0,369.57,0.0,5.0,1887.9,1058.86
47767,10555,362,1,799.0,384.0,0.0,5.0,838.95,415.0
47768,10555,625,3,299.0,161.3,0.0,5.0,941.85,413.1
47769,10555,1379,2,499.0,234.79,10.0,5.0,943.11,428.62
47770,10556,326,3,249.0,115.93,0.0,5.0,784.35,399.21
47771,10556,1533,2,899.0,394.56,0.0,5.0,1887.9,1008.88
47772,10557,1570,3,149.0,79.94,0.0,5.0,469.35,207.18
47773,10557,783,3,499.0,201.28,0.0,5.0,1571.85,893.16
47774,10558,1487,2,999.0,471.04,0.0,5.0,2097.9,1055.92
47775,10558,1807,1,399.0,179.58,0.0,5.0,418.95,219.42
47776,10558,1716,2,299.0,146.67,10.0,5.0,565.11,244.86
47777,10558,1990,1,599.0,253.32,0.0,5.0,628.95,345.68
47778,10558,955,2,799.0,343.8,10.0,5.0,1510.11,750.6
47779,10558,758,1,79.0,34.5,0.0,5.0,82.95,44.5
47780,10559,1851,1,999.0,463.14,0.0,5.0,1048.95,535.86
47781,10559,520,3,299.0,134.34,0.0,5.0,941.85,493.98
47782,10559,141,1,699.0,322.39,0.0,5.0,733.95,376.61
47783,10559,904,1,799.0,430.8,0.0,5.0,838.95,368.2
47784,10559,766,1,249.0,119.22,0.0,5.0,261.45,129.78
47785,10559,1210,1,149.0,66.7,0.0,5.0,156.45,82.3
47786,10560,294,3,199.0,86.78,0.0,5.0,626.85,336.66
47787,10560,1876,3,499.0,229.99,10.0,5.0,1414.66,657.33
47788,10560,1733,2,399.0,163.41,0.0,5.0,837.9,471.18
47789,10561,964,2,249.0,133.6,0.0,5.0,522.9,230.8
47790,10561,1591,3,149.0,63.96,0.0,5.0,469.35,255.12
47791,10561,722,2,899.0,424.74,0.0,5.0,1887.9,948.52
47792,10562,435,2,99.0,39.99,0.0,5.0,207.9,118.02
47793,10562,59,2,699.0,322.34,0.0,5.0,1467.9,753.32
47794,10563,448,2,399.0,197.88,0.0,5.0,837.9,402.24
47795,10563,952,1,499.0,236.23,0.0,5.0,523.95,262.77
47796,10564,1806,1,199.0,109.32,0.0,5.0,208.95,89.68
47797,10564,78,1,799.0,345.02,0.0,5.0,838.95,453.98
47798,10564,1143,3,499.0,251.38,0.0,5.0,1571.85,742.86
47799,10565,1428,1,699.0,280.4,0.0,5.0,733.95,418.6
47800,10565,1106,3,149.0,71.68,0.0,5.0,469.35,231.96
47801,10565,805,2,699.0,280.45,0.0,5.0,1467.9,837.1
47802,10565,698,1,79.0,33.58,10.0,5.0,74.66,37.52
47803,10566,1351,1,799.0,406.65,0.0,5.0,838.95,392.35
47804,10566,824,3,199.0,103.46,0.0,5.0,626.85,286.62
47805,10566,688,2,399.0,178.79,10.0,5.0,754.11,360.62
47806,10566,1650,1,249.0,113.63,0.0,5.0,261.45,135.37
47807,10566,1313,2,699.0,292.58,0.0,5.0,1467.9,812.84
47808,10567,316,3,149.0,59.98,10.0,5.0,422.42,222.36
47809,10567,1408,1,79.0,34.9,0.0,5.0,82.95,44.1
47810,10567,1757,3,499.0,229.5,0.0,5.0,1571.85,808.5
47811,10567,492,3,599.0,300.77,10.0,5.0,1698.16,714.99
47812,10567,712,2,699.0,332.52,0.0,5.0,1467.9,732.96
47813,10568,1929,3,499.0,263.63,0.0,5.0,1571.85,706.11
47814,10568,43,3,899.0,484.41,0.0,5.0,2831.85,1243.77
47815,10568,23,1,399.0,194.25,0.0,5.0,418.95,204.75
47816,10568,714,1,699.0,325.16,0.0,5.0,733.95,373.84
47817,10569,344,1,599.0,273.47,10.0,5.0,566.06,265.63
47818,10569,315,2,79.0,37.91,0.0,5.0,165.9,82.18
47819,10569,1078,1,999.0,500.36,0.0,5.0,1048.95,498.64
47820,10570,803,3,899.0,398.91,10.0,5.0,2548.66,1230.57
47821,10570,206,3,899.0,437.15,0.0,5.0,2831.85,1385.55
47822,10570,401,3,199.0,86.9,0.0,5.0,626.85,336.3
47823,10571,765,3,799.0,406.38,0.0,5.0,2516.85,1177.86
47824,10571,1738,2,599.0,300.2,0.0,5.0,1257.9,597.6
47825,10572,45,1,299.0,134.23,0.0,5.0,313.95,164.77
47826,10572,1079,1,999.0,428.45,0.0,5.0,1048.95,570.55
47827,10572,1535,1,799.0,358.39,10.0,5.0,755.06,360.71
47828,10572,1693,2,399.0,187.59,0.0,5.0,837.9,422.82
47829,10572,1573,1,399.0,202.65,0.0,5.0,418.95,196.35
47830,10572,968,1,599.0,254.57,0.0,5.0,628.95,344.43
47831,10572,1107,1,299.0,156.05,0.0,5.0,313.95,142.95
47832,10573,1833,1,699.0,369.37,0.0,5.0,733.95,329.63
47833,10573,1199,3,199.0,92.01,0.0,5.0,626.85,320.97
47834,10573,754,3,199.0,105.53,10.0,5.0,564.17,220.71
47835,10574,1686,1,599.0,280.96,0.0,5.0,628.95,318.04
47836,10574,1225,2,799.0,402.12,0.0,5.0,1677.9,793.76
47837,10574,1258,3,199.0,104.89,0.0,5.0,626.85,282.33
47838,10574,999,1,999.0,523.49,0.0,5.0,1048.95,475.51
47839,10574,1768,1,199.0,105.43,0.0,5.0,208.95,93.57
47840,10574,799,1,199.0,99.38,10.0,5.0,188.06,79.72
47841,10574,1896,2,699.0,356.18,0.0,5.0,1467.9,685.64
47842,10575,1143,3,499.0,251.38,0.0,5.0,1571.85,742.86
47843,10575,118,3,599.0,295.6,10.0,5.0,1698.16,730.5
47844,10575,1157,2,499.0,235.77,0.0,5.0,1047.9,526.46
47845,10575,526,3,899.0,463.1,10.0,5.0,2548.66,1038.0
47846,10575,1964,3,699.0,375.72,0.0,5.0,2201.85,969.84
47847,10575,904,1,799.0,430.8,0.0,5.0,838.95,368.2
47848,10576,1941,2,149.0,74.92,0.0,5.0,312.9,148.16
47849,10576,659,2,199.0,83.63,0.0,5.0,417.9,230.74
47850,10577,1922,3,599.0,328.05,0.0,5.0,1886.85,812.85
47851,10577,1388,3,399.0,192.62,0.0,5.0,1256.85,619.14
47852,10577,630,3,899.0,431.83,0.0,5.0,2831.85,1401.51
47853,10577,1987,1,499.0,244.92,0.0,5.0,523.95,254.08
47854,10578,1735,2,599.0,313.51,0.0,5.0,1257.9,570.98
47855,10578,887,1,499.0,227.03,0.0,5.0,523.95,271.97
47856,10578,949,2,599.0,257.59,0.0,5.0,1257.9,682.82
47857,10578,1701,3,499.0,265.96,0.0,5.0,1571.85,699.12
47858,10579,1109,2,899.0,428.42,0.0,5.0,1887.9,941.16
47859,10579,579,3,299.0,149.0,0.0,5.0,941.85,450.0
47860,10580,836,1,499.0,234.55,0.0,5.0,523.95,264.45
47861,10580,593,3,399.0,193.72,0.0,5.0,1256.85,615.84
47862,10580,167,2,699.0,330.52,0.0,5.0,1467.9,736.96
47863,10580,835,2,249.0,131.59,0.0,5.0,522.9,234.82
47864,10580,1963,2,149.0,81.68,0.0,5.0,312.9,134.64
47865,10581,392,2,399.0,176.18,0.0,5.0,837.9,445.64
47866,10581,288,1,399.0,194.21,10.0,5.0,377.06,164.89
47867,10582,194,1,699.0,317.8,0.0,5.0,733.95,381.2
47868,10582,653,3,799.0,389.94,0.0,5.0,2516.85,1227.18
47869,10582,1672,2,799.0,362.86,0.0,5.0,1677.9,872.28
47870,10582,728,2,199.0,101.82,0.0,5.0,417.9,194.36
47871,10582,1497,2,399.0,214.7,0.0,5.0,837.9,368.6
47872,10583,794,3,599.0,282.61,0.0,5.0,1886.85,949.17
47873,10583,1122,3,299.0,131.24,0.0,5.0,941.85,503.28
47874,10583,670,1,799.0,406.74,0.0,5.0,838.95,392.26
47875,10583,777,2,499.0,230.58,0.0,5.0,1047.9,536.84
47876,10583,1183,2,199.0,93.41,0.0,5.0,417.9,211.18
47877,10583,1570,3,149.0,79.94,10.0,5.0,422.42,162.48
47878,10583,586,2,899.0,480.15,0.0,5.0,1887.9,837.7
47879,10584,721,2,199.0,89.51,0.0,5.0,417.9,218.98
47880,10584,1655,2,299.0,136.25,0.0,5.0,627.9,325.5
47881,10584,1904,1,999.0,474.26,0.0,5.0,1048.95,524.74
47882,10584,1474,1,399.0,208.32,0.0,5.0,418.95,190.68
47883,10585,1101,2,599.0,252.4,0.0,5.0,1257.9,693.2
47884,10585,979,3,399.0,161.26,0.0,5.0,1256.85,713.22
47885,10585,1993,2,499.0,224.85,0.0,5.0,1047.9,548.3
47886,10585,1177,3,299.0,128.53,0.0,5.0,941.85,511.41
47887,10585,1716,2,299.0,146.67,10.0,5.0,565.11,244.86
47888,10586,391,3,99.0,50.77,0.0,5.0,311.85,144.69
47889,10586,1256,2,249.0,112.31,0.0,5.0,522.9,273.38
47890,10587,461,2,199.0,94.2,0.0,5.0,417.9,209.6
47891,10587,444,3,299.0,163.37,0.0,5.0,941.85,406.89
47892,10587,1409,2,149.0,72.3,0.0,5.0,312.9,153.4
47893,10587,1514,1,699.0,371.64,0.0,5.0,733.95,327.36
47894,10588,965,3,899.0,403.58,0.0,5.0,2831.85,1486.26
47895,10588,831,1,399.0,203.55,0.0,5.0,418.95,195.45
47896,10588,281,3,249.0,113.33,10.0,5.0,705.92,332.31
47897,10589,363,1,499.0,210.1,0.0,5.0,523.95,288.9
47898,10589,82,1,499.0,252.21,0.0,5.0,523.95,246.79
47899,10589,1221,2,299.0,140.65,10.0,5.0,565.11,256.9
47900,10590,1900,3,249.0,114.59,0.0,5.0,784.35,403.23
47901,10590,1305,3,899.0,460.69,10.0,5.0,2548.66,1045.23
47902,10590,1551,2,999.0,510.38,10.0,5.0,1888.11,777.44
47903,10590,839,2,299.0,163.53,0.0,5.0,627.9,270.94
47904,10590,275,3,149.0,63.23,0.0,5.0,469.35,257.31
47905,10590,268,2,199.0,99.59,10.0,5.0,376.11,159.02
47906,10590,1912,1,599.0,321.53,10.0,5.0,566.06,217.57
47907,10591,622,1,399.0,198.8,0.0,5.0,418.95,200.2
47908,10591,1633,2,899.0,381.37,0.0,5.0,1887.9,1035.26
47909,10591,1635,1,199.0,84.28,0.0,5.0,208.95,114.72
47910,10591,281,1,249.0,113.33,0.0,5.0,261.45,135.67
47911,10591,1313,2,699.0,292.58,0.0,5.0,1467.9,812.84
47912,10591,164,1,299.0,152.83,0.0,5.0,313.95,146.17
47913,10592,597,2,599.0,304.31,0.0,5.0,1257.9,589.38
47914,10592,1510,1,299.0,136.46,0.0,5.0,313.95,162.54
47915,10593,1306,2,249.0,116.36,0.0,5.0,522.9,265.28
47916,10593,1127,2,99.0,44.57,0.0,5.0,207.9,108.86
47917,10594,1088,2,599.0,306.06,0.0,5.0,1257.9,585.88
47918,10594,1941,1,149.0,74.92,0.0,5.0,156.45,74.08
47919,10594,1643,2,199.0,91.46,0.0,5.0,417.9,215.08
47920,10594,1515,3,299.0,140.36,0.0,5.0,941.85,475.92
47921,10594,1252,3,499.0,218.88,0.0,5.0,1571.85,840.36
47922,10595,71,1,299.0,146.16,0.0,5.0,313.95,152.84
47923,10595,1888,2,899.0,455.12,0.0,5.0,1887.9,887.76
47924,10595,1949,2,499.0,247.8,0.0,5.0,1047.9,502.4
47925,10595,1339,2,599.0,326.98,10.0,5.0,1132.11,424.24
47926,10595,1562,3,499.0,258.0,0.0,5.0,1571.85,723.0
47927,10595,651,1,399.0,183.83,0.0,5.0,418.95,215.17
47928,10595,580,1,799.0,358.95,0.0,5.0,838.95,440.05
47929,10596,117,1,79.0,40.16,0.0,5.0,82.95,38.84
47930,10596,1879,2,299.0,147.34,0.0,5.0,627.9,303.32
47931,10597,572,3,699.0,365.8,10.0,5.0,1981.66,789.9
47932,10597,1853,2,499.0,241.2,0.0,5.0,1047.9,515.6
47933,10598,508,3,399.0,169.47,0.0,5.0,1256.85,688.59
47934,10598,488,1,149.0,74.74,0.0,5.0,156.45,74.26
47935,10599,820,2,399.0,169.72,0.0,5.0,837.9,458.56
47936,10599,1959,1,899.0,482.34,0.0,5.0,943.95,416.66
47937,10599,1000,3,599.0,324.49,0.0,5.0,1886.85,823.53
47938,10600,369,2,899.0,456.55,0.0,5.0,1887.9,884.9
47939,10600,924,2,699.0,346.31,0.0,5.0,1467.9,705.38
47940,10600,1109,1,899.0,428.42,0.0,5.0,943.95,470.58
47941,10601,516,1,79.0,39.56,0.0,5.0,82.95,39.44
47942,10601,955,2,799.0,343.8,0.0,5.0,1677.9,910.4
47943,10601,1143,3,499.0,251.38,0.0,5.0,1571.85,742.86
47944,10601,1636,3,699.0,348.31,0.0,5.0,2201.85,1052.07
47945,10601,136,2,499.0,243.35,0.0,5.0,1047.9,511.3
47946,10601,1151,3,799.0,348.38,10.0,5.0,2265.16,1112.16
47947,10602,1461,3,79.0,42.22,0.0,5.0,248.85,110.34
47948,10602,1787,1,899.0,400.78,0.0,5.0,943.95,498.22
47949,10602,58,3,149.0,62.69,0.0,5.0,469.35,258.93
47950,10602,443,1,249.0,113.55,0.0,5.0,261.45,135.45
47951,10603,1202,3,299.0,129.47,0.0,5.0,941.85,508.59
47952,10603,1444,1,249.0,106.8,0.0,5.0,261.45,142.2
47953,10604,1981,3,99.0,43.51,0.0,5.0,311.85,166.47
