OrderID,CustomerID,StoreID,EmployeeID,OrderDate,PaymentMethod,Status,TotalAmount,DiscountAmount,TaxAmount
11623,372,14,20,2025-12-08 18:48:00,Debit Card,Completed,6038.76,139.8,287.56
11624,3390,9,49,2025-02-07 22:53:00,UPI,Completed,6500.76,99.8,309.56
11625,9748,11,28,2026-01-29 12:45:00,Debit Card,Completed,3035.55,0.0,144.55
11626,9957,2,36,2024-07-04 11:08:00,UPI,Completed,4716.6,0.0,224.6
11627,4833,20,1,2025-09-29 17:33:00,UPI,Completed,3301.41,49.8,157.21
11628,4091,5,25,2026-06-29 14:43:00,Credit Card,Completed,4597.21,89.7,218.92
11629,2243,17,39,2024-09-14 16:52:00,Debit Card,Completed,7295.71,239.7,347.42
11630,3342,8,5,2025-04-14 11:59:00,Debit Card,Completed,9454.93,379.3,450.24
11631,5383,5,32,2024-01-16 17:56:00,UPI,Completed,3992.62,289.5,190.12
11632,9583,17,31,2024-04-09 19:00:00,Debit Card,Completed,5242.65,0.0,249.65
11633,1566,20,1,2024-09-26 20:20:00,Credit Card,Completed,2726.01,199.8,129.81
11634,2322,6,21,2024-05-01 22:52:00,Cash,Completed,5240.55,0.0,249.55
11635,1918,10,3,2024-08-08 17:15:00,Cash,Completed,2412.06,199.8,114.86
11636,2671,8,38,2025-03-10 21:50:00,UPI,Completed,4722.06,39.8,224.86
11637,5989,12,18,2025-04-25 18:07:00,Credit Card,Completed,4162.52,74.7,198.22
11638,2541,14,20,2024-05-18 18:14:00,Cash,Cancelled,3037.65,0.0,144.65
11639,4695,13,47,2025-03-23 10:35:00,UPI,Completed,5206.22,29.7,247.92
11640,2292,1,45,2024-09-19 16:37:00,Credit Card,Completed,2304.75,0.0,109.75
11641,9479,10,22,2026-06-29 17:16:00,UPI,Completed,7546.35,0.0,359.35
11642,5432,10,22,2024-03-11 22:13:00,Debit Card,Cancelled,5346.6,0.0,254.6
11643,2704,7,33,2024-02-17 19:00:00,UPI,Completed,9435.3,0.0,449.3
11644,2955,14,20,2024-07-02 20:00:00,Cash,Completed,5499.9,0.0,261.9
11645,1219,3,9,2025-12-04 11:37:00,UPI,Cancelled,5033.7,0.0,239.7
11646,8580,20,14,2026-01-16 20:24:00,UPI,Completed,3733.06,239.7,177.76
11647,9057,18,48,2024-06-01 21:08:00,UPI,Completed,6448.36,149.7,307.07
11648,4617,6,21,2024-02-07 16:00:00,UPI,Completed,2409.96,99.8,114.76
11649,1406,6,15,2025-05-04 17:00:00,Debit Card,Completed,2407.65,0.0,114.65
11650,9355,8,35,2024-12-19 18:42:00,UPI,Completed,2303.91,99.8,109.71
11651,4819,20,14,2024-04-20 21:15:00,Credit Card,Completed,2618.91,49.8,124.71
11652,6970,13,19,2026-02-04 16:00:00,UPI,Completed,6049.36,74.7,288.06
11653,9539,10,3,2024-08-01 14:12:00,Cash,Completed,6656.16,49.8,316.96
11654,1345,3,27,2024-01-09 22:02:00,UPI,Cancelled,6412.56,79.8,305.36
11655,8282,2,17,2026-04-08 22:47:00,UPI,Completed,2009.91,29.8,95.71
11656,5257,13,47,2024-12-04 12:13:00,Credit Card,Completed,1150.8,0.0,54.8
11657,5962,1,45,2024-09-12 19:40:00,Cash,Completed,6149.01,29.8,292.81
11658,2375,5,25,2026-06-01 22:19:00,Debit Card,Completed,3352.65,0.0,159.65
11659,4057,18,48,2025-05-31 22:58:00,Debit Card,Cancelled,5781.72,309.6,275.32
11660,4198,11,16,2025-09-18 17:32:00,UPI,Completed,4921.45,49.9,234.36
11661,5300,15,13,2026-04-21 13:08:00,Cash,Completed,2567.25,0.0,122.25
11662,7743,19,46,2024-03-20 11:42:00,UPI,Completed,6359.32,179.5,302.83
11663,2673,6,15,2024-09-11 10:30:00,Debit Card,Completed,6572.06,79.9,312.96
11664,8554,3,9,2024-06-12 12:42:00,Credit Card,Completed,4240.95,0.0,201.95
11665,9761,13,47,2026-01-05 11:47:00,Debit Card,Completed,995.4,0.0,47.4
11666,7038,2,17,2025-03-29 20:38:00,Cash,Completed,6256.01,29.9,297.91
11667,2378,16,24,2024-03-07 14:59:00,UPI,Completed,3717.63,149.4,177.03
11668,6460,7,2,2026-03-29 19:06:00,UPI,Completed,3038.7,0.0,144.7
11669,8286,2,43,2024-11-05 20:20:00,UPI,Completed,9067.38,349.4,431.78
11670,1388,4,34,2024-08-08 20:06:00,UPI,Completed,7515.16,179.7,357.87
11671,8063,4,34,2025-06-13 15:16:00,UPI,Completed,7061.67,314.6,336.27
11672,3121,19,46,2025-10-05 18:45:00,UPI,Cancelled,2042.25,0.0,97.25
11673,7669,18,11,2024-07-10 22:11:00,UPI,Cancelled,2891.81,89.9,137.71
11674,2090,11,16,2024-12-13 10:00:00,Debit Card,Completed,6968.33,209.5,331.83
11675,7672,20,1,2025-10-08 17:00:00,UPI,Completed,3833.87,89.7,182.57
11676,8931,12,18,2024-11-26 17:16:00,UPI,Completed,2868.6,0.0,136.6
11677,2012,12,18,2024-03-05 13:59:00,Credit Card,Completed,1635.06,139.8,77.86
11678,3634,20,14,2025-04-28 10:52:00,Credit Card,Completed,4851.52,269.5,231.03
11679,9753,4,34,2024-05-28 10:41:00,Cash,Completed,5270.05,69.9,250.96
11680,2327,2,37,2025-08-22 10:35:00,UPI,Completed,6397.65,0.0,304.65
11681,4889,14,20,2025-01-16 10:45:00,UPI,Cancelled,8389.5,0.0,399.5
11682,9749,5,32,2024-12-28 18:18:00,UPI,Cancelled,3977.61,49.8,189.41
11683,1415,4,34,2025-04-10 11:59:00,Credit Card,Cancelled,5131.35,0.0,244.35
11684,4570,17,31,2026-06-16 12:39:00,Credit Card,Completed,7822.92,123.6,372.52
11685,2115,18,11,2024-09-29 11:57:00,UPI,Completed,6756.75,0.0,321.75
11686,3420,15,13,2025-08-10 13:05:00,UPI,Completed,4192.65,0.0,199.65
11687,8793,17,39,2026-03-31 11:03:00,UPI,Completed,6055.56,59.8,288.36
11688,303,6,21,2024-05-25 16:12:00,Credit Card,Completed,2261.7,0.0,107.7
11689,7501,11,16,2026-05-27 16:10:00,Debit Card,Completed,5080.95,0.0,241.95
11690,9031,2,43,2026-04-18 13:02:00,UPI,Completed,4398.45,0.0,209.45
11691,9015,9,49,2025-06-29 13:52:00,UPI,Completed,1781.85,0.0,84.85
11692,9813,9,49,2025-04-08 13:00:00,Cash,Completed,1990.8,0.0,94.8
11693,8691,13,19,2024-04-16 18:22:00,UPI,Completed,6897.56,19.9,328.46
11694,3011,2,43,2024-03-13 16:56:00,UPI,Completed,3541.76,19.9,168.66
11695,5349,19,46,2025-09-22 20:00:00,UPI,Completed,2722.65,0.0,129.65
11696,5760,10,3,2024-04-25 22:35:00,UPI,Completed,3908.31,169.8,186.11
11697,3704,6,15,2025-12-13 18:49:00,Debit Card,Completed,3564.75,0.0,169.75
11698,8358,3,27,2025-06-30 10:22:00,UPI,Completed,4474.58,229.5,213.08
11699,3238,9,49,2024-06-22 12:35:00,UPI,Completed,2198.7,0.0,104.7
11700,6798,2,43,2026-03-01 10:00:00,UPI,Completed,3540.81,119.8,168.61
11701,3866,4,34,2024-06-20 10:00:00,UPI,Completed,5723.86,239.7,272.56
11702,3150,11,16,2024-12-11 13:16:00,UPI,Completed,6498.03,299.4,309.43
11703,1610,7,2,2026-04-22 22:00:00,UPI,Completed,5930.92,319.5,282.43
11704,1196,15,13,2024-10-10 16:55:00,UPI,Cancelled,4037.36,99.9,192.25
11705,8215,5,10,2024-07-19 11:00:00,UPI,Completed,8120.7,0.0,386.7
11706,2169,11,16,2024-04-28 18:00:00,UPI,Completed,1672.65,0.0,79.65
11707,142,5,25,2024-02-15 10:51:00,UPI,Completed,3264.66,79.8,155.46
11708,53,5,10,2026-02-25 18:35:00,UPI,Completed,5959.91,59.9,283.81
11709,7672,14,20,2024-11-17 10:43:00,UPI,Completed,8394.01,89.7,399.72
11710,2773,1,42,2026-01-04 20:52:00,UPI,Completed,3354.85,99.9,159.75
11711,871,4,34,2025-10-20 10:20:00,Debit Card,Completed,883.26,15.8,42.06
11712,927,20,14,2026-02-04 11:05:00,UPI,Completed,7608.61,239.7,362.32
11713,8409,17,31,2024-08-27 15:20:00,UPI,Cancelled,2921.1,0.0,139.1
11714,1161,12,18,2025-11-21 12:51:00,Credit Card,Completed,5385.03,359.4,256.43
11715,8236,19,46,2024-09-07 11:25:00,UPI,Completed,785.5,49.9,37.41
11716,1201,16,24,2026-05-30 18:02:00,UPI,Completed,3876.6,0.0,184.6
11717,1159,20,14,2024-09-09 17:37:00,UPI,Completed,1570.8,0.0,74.8
11718,2409,13,47,2024-09-04 13:00:00,UPI,Completed,2999.11,239.7,142.81
11719,6163,17,23,2024-02-08 14:13:00,UPI,Cancelled,1695.86,39.9,80.76
11720,8485,20,1,2026-05-19 20:04:00,Debit Card,Completed,1959.51,29.8,93.31
11721,5850,18,11,2026-06-02 15:55:00,Cash,Completed,2474.11,239.7,117.82
11722,4463,16,24,2024-10-30 22:03:00,Debit Card,Completed,6414.76,179.7,305.47
11723,2141,16,24,2025-01-05 10:55:00,UPI,Completed,4278.96,119.8,203.76
11724,2475,11,29,2024-09-09 18:07:00,UPI,Completed,1151.85,0.0,54.85
11725,5881,18,48,2025-10-17 16:58:00,Cash,Completed,5494.86,59.8,261.66
11726,4828,16,24,2026-05-29 19:01:00,UPI,Completed,3561.6,0.0,169.6
11727,3423,3,27,2025-09-20 19:01:00,UPI,Completed,1937.25,0.0,92.25
11728,8456,1,42,2025-12-29 14:45:00,UPI,Completed,9014.25,0.0,429.25
11729,7652,19,46,2024-06-16 18:51:00,UPI,Completed,4187.4,0.0,199.4
11730,2105,8,5,2025-05-31 18:00:00,UPI,Completed,9183.93,339.4,437.33
11731,937,16,24,2026-02-04 22:35:00,Credit Card,Completed,3065.47,169.5,145.98
11732,1972,20,14,2025-12-19 19:32:00,Credit Card,Completed,6916.35,0.0,329.35
11733,8863,1,45,2025-03-26 13:37:00,Cash,Completed,4192.65,0.0,199.65
11734,1801,5,10,2024-01-16 19:08:00,UPI,Completed,1463.7,0.0,69.7
11735,317,6,21,2024-12-20 18:02:00,UPI,Completed,7380.76,209.7,351.46
11736,952,4,34,2024-04-01 14:45:00,UPI,Completed,4517.41,74.7,215.12
11737,1785,2,43,2024-08-26 18:32:00,Debit Card,Completed,4242.63,299.4,202.03
11738,7034,1,6,2024-01-01 13:53:00,Cash,Completed,5364.66,79.8,255.46
11739,9738,8,35,2026-05-27 11:57:00,UPI,Completed,4508.7,0.0,214.7
11740,6675,17,31,2024-10-10 18:33:00,Credit Card,Completed,11604.92,179.7,552.62
11741,1262,19,46,2024-07-22 11:14:00,UPI,Completed,8790.28,464.3,418.59
11742,6220,17,26,2026-02-21 13:21:00,Debit Card,Cancelled,3498.92,59.7,166.62
11743,590,9,49,2024-10-21 15:08:00,UPI,Completed,3139.5,0.0,149.5
11744,5062,3,27,2025-10-28 20:23:00,UPI,Cancelled,5556.6,0.0,264.6
11745,8440,6,15,2025-06-12 17:39:00,UPI,Completed,3352.65,0.0,159.65
11746,4518,15,13,2025-04-05 19:31:00,Debit Card,Completed,2042.25,0.0,97.25
11747,2655,14,20,2026-01-10 11:34:00,UPI,Completed,3667.65,0.0,174.65
11748,3618,19,46,2024-07-12 22:04:00,UPI,Completed,2585.2,29.9,123.11
11749,267,17,23,2025-09-13 22:41:00,UPI,Completed,8806.35,0.0,419.35
11750,8322,12,18,2025-03-29 11:15:00,Credit Card,Completed,2590.66,74.7,123.37
11751,4883,20,1,2026-04-02 21:36:00,Debit Card,Completed,1726.2,0.0,82.2
11752,967,15,13,2024-09-25 20:04:00,UPI,Completed,4959.25,24.9,236.16
11753,8987,11,29,2026-03-17 17:00:00,Debit Card,Completed,6432.3,0.0,306.3
11754,1183,6,21,2024-12-20 20:13:00,Debit Card,Completed,5078.85,0.0,241.85
11755,8319,3,9,2024-02-15 22:27:00,UPI,Cancelled,1781.85,0.0,84.85
11756,9137,8,38,2025-10-11 12:25:00,UPI,Cancelled,5838.42,79.6,278.02
11757,4074,15,13,2025-02-04 22:41:00,Cash,Cancelled,1518.51,49.8,72.31
11758,3631,9,49,2024-02-20 22:54:00,UPI,Completed,8910.83,399.5,424.33
11759,2310,14,20,2025-04-23 18:00:00,UPI,Cancelled,9098.25,0.0,433.25
11760,5729,2,17,2026-02-16 13:48:00,UPI,Completed,7856.73,389.4,374.13
11761,1319,8,38,2025-12-06 10:02:00,UPI,Completed,6572.06,24.9,312.96
11762,1694,5,10,2026-05-29 13:10:00,Credit Card,Cancelled,1340.85,0.0,63.85
11763,7671,14,20,2025-03-22 14:18:00,Debit Card,Completed,5165.37,169.6,245.97
11764,2219,3,9,2025-08-18 12:33:00,UPI,Completed,773.96,59.9,36.86
11765,1210,2,43,2026-02-02 13:56:00,UPI,Completed,5138.7,0.0,244.7
11766,6870,3,9,2024-09-05 15:48:00,Credit Card,Completed,1886.85,0.0,89.85
11767,9564,19,46,2026-06-03 19:09:00,Cash,Completed,6102.18,224.4,290.58
11768,523,16,24,2024-01-29 22:29:00,Credit Card,Completed,2831.85,0.0,134.85
11769,1026,5,32,2024-10-24 17:18:00,UPI,Cancelled,4661.06,49.9,221.96
11770,9611,8,5,2025-11-02 14:50:00,UPI,Completed,5459.26,89.7,259.97
11771,6511,10,22,2025-12-06 12:34:00,UPI,Completed,6797.7,0.0,323.7
11772,373,4,34,2024-10-09 10:17:00,Credit Card,Completed,5239.5,0.0,249.5
11773,3961,3,9,2026-03-04 19:00:00,UPI,Completed,4893.74,429.3,233.04
11774,7771,3,27,2024-07-14 20:24:00,UPI,Completed,3248.7,0.0,154.7
11775,1294,17,26,2025-02-11 14:48:00,Debit Card,Completed,877.8,0.0,41.8
11776,1333,5,25,2024-01-07 21:57:00,UPI,Completed,7549.81,299.7,359.52
11777,1621,15,13,2024-02-14 12:54:00,UPI,Completed,6606.6,0.0,314.6
11778,4806,11,16,2025-03-20 16:06:00,Debit Card,Completed,5357.62,389.5,255.13
11779,3147,19,46,2026-02-09 12:45:00,UPI,Completed,1413.3,0.0,67.3
11780,1472,16,24,2024-01-19 19:27:00,Credit Card,Cancelled,5344.5,0.0,254.5
11781,7004,2,37,2024-04-21 10:09:00,UPI,Completed,5687.22,209.6,270.82
11782,859,14,20,2025-01-06 15:44:00,UPI,Completed,3657.47,209.7,174.17
11783,1476,14,20,2025-03-16 13:27:00,UPI,Completed,4926.6,0.0,234.6
11784,7080,4,34,2024-08-30 20:44:00,Credit Card,Completed,6801.16,259.7,323.87
11785,7706,9,49,2025-01-18 10:51:00,Credit Card,Completed,4851.63,379.4,231.03
11786,4440,5,10,2025-04-09 18:46:00,Cash,Completed,1910.06,24.9,90.96
11787,5863,14,20,2025-03-26 17:02:00,UPI,Completed,4461.77,89.7,212.47
11788,6587,5,25,2024-11-15 15:28:00,UPI,Cancelled,2931.81,199.8,139.61
11789,7655,6,15,2026-03-21 22:47:00,UPI,Completed,3659.46,159.8,174.26
11790,6652,7,33,2025-11-21 13:55:00,UPI,Completed,2198.7,0.0,104.7
11791,3882,10,3,2025-01-19 20:00:00,UPI,Completed,5615.72,89.7,267.42
11792,600,14,20,2026-01-19 12:08:00,UPI,Completed,3773.7,0.0,179.7
11793,8116,13,47,2025-02-05 22:14:00,UPI,Completed,7569.56,423.9,360.46
11794,9267,5,10,2026-03-30 21:21:00,Cash,Completed,4240.95,0.0,201.95
11795,4914,16,24,2026-03-13 16:23:00,Credit Card,Completed,2668.05,0.0,127.05
11796,2876,14,20,2026-01-13 10:53:00,Cash,Completed,3039.75,0.0,144.75
11797,9884,19,46,2024-03-04 17:43:00,Credit Card,Completed,5814.9,0.0,276.9
11798,5929,17,4,2025-03-23 20:00:00,UPI,Completed,7071.75,0.0,336.75
11799,6361,2,43,2026-03-07 17:51:00,Credit Card,Completed,5173.88,159.5,246.38
11800,9400,8,5,2024-04-09 22:04:00,Debit Card,Completed,5197.71,39.8,247.51
11801,3449,14,20,2026-03-07 10:32:00,Cash,Cancelled,3145.8,0.0,149.8
11802,5098,14,20,2025-11-30 19:09:00,Credit Card,Completed,2521.16,39.9,120.06
11803,791,9,49,2024-03-18 14:00:00,UPI,Cancelled,1755.91,79.7,83.62
11804,5770,12,18,2026-06-08 13:25:00,UPI,Completed,2887.71,94.8,137.51
11805,866,17,4,2024-09-20 14:57:00,Credit Card,Completed,3937.5,0.0,187.5
11806,7163,11,29,2026-03-07 11:24:00,UPI,Completed,3452.51,39.9,164.4
11807,2900,4,34,2025-12-13 16:05:00,UPI,Completed,4244.1,0.0,202.1
11808,8338,17,50,2025-10-15 20:42:00,Cash,Completed,2755.31,24.9,131.21
11809,4769,20,14,2024-03-15 13:15:00,UPI,Completed,5135.55,0.0,244.55
11810,6094,14,20,2025-04-02 19:10:00,Debit Card,Completed,3362.41,89.7,160.12
11811,5809,20,1,2025-11-01 20:00:00,Cash,Cancelled,7336.66,149.7,349.36
11812,3884,14,20,2025-03-17 17:52:00,UPI,Completed,1624.35,0.0,77.35
11813,2341,5,32,2024-09-24 13:57:00,UPI,Completed,3458.7,0.0,164.7
11814,8962,13,19,2025-02-14 11:31:00,UPI,Completed,3499.76,59.9,166.66
11815,8617,18,48,2024-02-25 18:50:00,UPI,Completed,2399.35,59.9,114.26
11816,817,6,15,2025-10-21 14:52:00,UPI,Completed,5628.31,74.7,268.01
11817,6550,17,41,2025-09-26 21:32:00,UPI,Cancelled,6348.3,0.0,302.3
11818,7265,11,16,2026-02-21 18:25:00,UPI,Completed,1515.15,0.0,72.15
11819,2940,7,44,2024-10-15 17:54:00,Cash,Cancelled,9046.07,169.7,430.77
11820,3518,14,20,2025-01-22 13:14:00,Cash,Completed,7436.62,154.5,354.12
11821,7145,9,49,2026-04-07 16:30:00,UPI,Completed,5237.4,0.0,249.4
11822,5506,17,23,2026-04-09 13:32:00,Debit Card,Cancelled,3831.76,89.7,182.47
11823,1059,10,22,2025-07-12 20:18:00,Cash,Completed,1045.8,0.0,49.8
11824,5693,8,5,2025-03-08 11:00:00,Cash,Cancelled,1727.46,99.8,82.26
11825,9044,1,8,2026-02-01 18:52:00,Credit Card,Completed,5131.35,0.0,244.35
11826,6144,17,31,2026-03-22 21:48:00,Credit Card,Completed,3557.61,39.8,169.41
11827,1657,10,22,2024-01-09 12:36:00,Debit Card,Completed,3659.25,0.0,174.25
11828,5216,13,47,2025-08-01 17:41:00,Cash,Completed,4032.21,49.8,192.01
11829,6827,11,12,2025-06-30 16:13:00,UPI,Completed,2133.6,0.0,101.6
11830,2739,18,48,2024-09-19 22:58:00,Cash,Completed,3222.76,74.7,153.47
11831,3687,16,24,2026-03-03 10:02:00,Debit Card,Completed,783.3,0.0,37.3
11832,491,5,32,2025-11-06 22:28:00,Cash,Completed,836.85,0.0,39.85
11833,158,10,22,2024-02-10 10:19:00,Cash,Completed,4612.65,0.0,219.65
11834,2250,6,21,2026-06-01 10:01:00,UPI,Completed,3990.0,0.0,190.0
11835,4991,11,16,2025-11-13 18:00:00,Credit Card,Completed,3039.75,0.0,144.75
11836,3643,3,27,2025-03-03 22:00:00,Credit Card,Completed,2846.65,79.9,135.56
11837,4765,14,20,2025-03-29 18:09:00,UPI,Completed,1991.85,0.0,94.85
11838,6169,15,13,2024-08-05 21:21:00,UPI,Completed,4924.5,0.0,234.5
11839,2467,18,11,2024-02-16 21:36:00,UPI,Completed,4608.45,0.0,219.45
11840,8776,1,45,2026-04-03 10:16:00,UPI,Completed,3199.66,149.7,152.37
11841,3336,11,28,2025-02-22 14:09:00,Cash,Completed,7052.43,269.4,335.83
11842,1150,5,10,2025-01-16 15:42:00,Credit Card,Completed,3560.55,0.0,169.55
11843,3580,3,27,2024-09-14 18:21:00,UPI,Completed,4382.7,0.0,208.7
11844,3790,18,48,2025-05-13 18:52:00,Cash,Completed,5344.5,0.0,254.5
11845,7161,2,43,2025-05-10 14:42:00,Debit Card,Completed,3561.6,0.0,169.6
11846,9066,5,10,2024-02-06 21:30:00,Debit Card,Completed,3182.65,9.9,151.56
11847,5451,16,24,2024-06-05 13:26:00,UPI,Completed,5348.7,0.0,254.7
11848,6811,17,4,2026-02-05 17:14:00,Debit Card,Completed,4170.81,19.8,198.61
11849,8939,16,24,2026-06-10 11:44:00,Credit Card,Completed,4177.11,119.8,198.91
11850,527,14,20,2025-01-13 19:48:00,Credit Card,Completed,1677.9,0.0,79.9
11851,3807,12,18,2024-07-19 11:59:00,Cash,Completed,7552.02,124.6,359.62
11852,3569,10,3,2024-06-03 17:32:00,UPI,Completed,8594.25,0.0,409.25
11853,7212,3,27,2025-02-07 21:46:00,UPI,Completed,4295.55,0.0,204.55
11854,5814,7,7,2024-09-17 15:06:00,UPI,Cancelled,4170.7,69.9,198.61
11855,4811,10,22,2025-08-23 18:12:00,Cash,Completed,2640.96,179.8,125.76
11856,260,1,42,2024-08-17 21:31:00,Credit Card,Completed,3459.75,0.0,164.75
11857,5095,5,10,2025-11-16 12:00:00,UPI,Completed,586.0,39.9,27.91
11858,2343,2,17,2024-01-07 12:20:00,UPI,Completed,2303.91,49.8,109.71
11859,2851,3,9,2024-08-16 16:24:00,Debit Card,Completed,5085.26,49.9,242.16
11860,9613,6,21,2026-06-11 17:10:00,UPI,Completed,5807.02,409.5,276.53
11861,3670,7,7,2025-04-05 13:47:00,UPI,Cancelled,4811.2,59.9,229.1
11862,9010,17,39,2026-01-12 11:41:00,UPI,Cancelled,5661.6,0.0,269.6
11863,7564,13,19,2025-07-23 14:21:00,Credit Card,Completed,1716.86,59.9,81.76
11864,1385,12,18,2025-04-10 18:46:00,UPI,Completed,6636.1,69.9,316.01
11865,7922,10,22,2025-07-24 21:02:00,UPI,Completed,4287.67,143.5,204.18
11866,6234,17,39,2025-12-30 20:13:00,UPI,Completed,5814.9,0.0,276.9
11867,338,4,34,2025-10-14 21:23:00,UPI,Completed,5155.81,179.7,245.52
11868,7616,12,18,2024-10-21 10:42:00,Cash,Completed,3418.17,339.6,162.77
11869,2344,20,1,2024-06-07 20:26:00,Credit Card,Completed,2566.2,0.0,122.2
11870,8388,7,33,2025-03-20 14:52:00,Debit Card,Cancelled,7535.32,209.5,358.83
11871,3254,12,18,2025-11-03 21:53:00,Credit Card,Cancelled,2303.7,0.0,109.7
11872,1642,10,22,2024-01-31 17:12:00,Debit Card,Completed,3425.21,79.9,163.11
11873,8572,18,48,2024-05-16 14:30:00,UPI,Completed,3565.8,0.0,169.8
11874,8783,5,25,2024-10-31 18:06:00,Credit Card,Completed,2061.57,79.6,98.17
11875,9902,11,12,2024-11-12 21:58:00,UPI,Completed,3456.6,0.0,164.6
11876,995,5,10,2024-01-19 17:19:00,Debit Card,Completed,3194.1,0.0,152.1
11877,9198,6,21,2024-04-28 13:29:00,Cash,Cancelled,5813.85,0.0,276.85
11878,9184,7,7,2024-10-05 22:16:00,UPI,Completed,7608.61,239.7,362.31
11879,6088,11,16,2026-04-05 22:56:00,UPI,Completed,4284.32,89.7,204.02
11880,5500,11,28,2025-08-27 13:01:00,UPI,Completed,4664.1,0.0,222.1
11881,1269,5,10,2026-01-14 11:07:00,Cash,Completed,2042.25,0.0,97.25
11882,5601,17,31,2025-01-24 15:46:00,UPI,Completed,785.5,49.9,37.41
11883,3630,10,3,2025-02-14 11:19:00,Credit Card,Cancelled,6879.07,339.5,327.57
11884,2196,14,20,2025-12-27 21:11:00,Cash,Completed,1884.86,99.9,89.76
11885,8014,18,11,2025-04-17 18:39:00,Cash,Cancelled,4713.45,0.0,224.45
11886,9584,11,16,2024-09-26 17:45:00,Debit Card,Completed,1602.41,69.9,76.31
11887,3620,17,26,2025-07-01 17:29:00,UPI,Completed,6780.27,129.6,322.87
11888,9994,17,26,2026-01-31 16:09:00,UPI,Completed,4478.57,74.7,213.27
11889,5414,5,10,2025-01-17 11:34:00,Credit Card,Completed,3777.16,44.7,179.87
11890,2509,17,23,2024-01-08 22:56:00,Credit Card,Completed,2616.6,0.0,124.6
11891,2634,5,25,2024-11-17 15:00:00,UPI,Completed,2537.22,104.6,120.82
11892,4930,13,19,2024-09-07 12:19:00,Credit Card,Completed,4277.07,114.6,203.67
11893,6995,12,18,2025-12-19 21:19:00,Cash,Completed,3145.8,0.0,149.8
11894,9910,6,21,2025-05-24 22:27:00,Credit Card,Completed,3928.05,0.0,187.05
11895,2093,6,21,2024-07-21 18:45:00,UPI,Completed,2305.8,0.0,109.8
11896,7825,14,20,2026-06-29 16:33:00,Debit Card,Completed,5714.1,0.0,272.1
11897,2178,11,16,2025-03-07 12:00:00,UPI,Completed,444.25,24.9,21.16
11898,3513,13,19,2026-04-20 20:29:00,UPI,Completed,731.85,0.0,34.85
11899,612,11,29,2025-10-22 22:00:00,UPI,Completed,5120.95,39.9,243.86
11900,3908,10,22,2025-09-05 15:00:00,UPI,Cancelled,5187.0,0.0,247.0
11901,7430,2,17,2025-04-13 10:16:00,UPI,Cancelled,3245.86,44.7,154.57
11902,4090,7,2,2024-08-12 12:51:00,Credit Card,Completed,10378.62,299.6,494.22
11903,9443,16,24,2024-07-15 22:56:00,Cash,Completed,3991.05,0.0,190.05
11904,6890,12,18,2026-04-18 20:47:00,Cash,Completed,968.21,24.9,46.11
11905,3784,3,9,2026-05-16 18:18:00,Debit Card,Completed,6129.27,249.6,291.87
11906,3576,11,29,2024-08-19 11:10:00,UPI,Completed,6650.7,0.0,316.7
11907,4874,11,12,2026-02-23 20:28:00,UPI,Completed,3392.55,0.0,161.55
11908,1255,20,1,2026-03-31 14:36:00,UPI,Completed,4465.97,239.7,212.67
11909,3409,12,18,2025-05-26 21:01:00,UPI,Cancelled,1727.25,0.0,82.25
11910,4747,3,9,2026-03-27 12:35:00,Debit Card,Completed,6124.86,159.8,291.66
11911,3756,9,49,2026-03-22 17:33:00,Credit Card,Completed,2669.1,0.0,127.1
11912,1438,14,20,2024-01-25 20:07:00,UPI,Completed,4462.6,79.9,212.5
11913,7203,16,24,2025-02-12 15:20:00,UPI,Completed,4664.1,0.0,222.1
11914,2655,13,30,2025-06-23 20:43:00,Debit Card,Completed,5132.61,99.8,244.41
11915,1488,1,6,2026-01-08 17:49:00,UPI,Completed,3385.51,269.7,161.22
11916,1095,14,20,2025-11-23 11:16:00,Cash,Completed,2795.41,179.7,133.12
11917,7515,3,27,2024-02-09 18:02:00,UPI,Completed,4064.55,0.0,193.55
11918,3689,16,24,2024-11-18 18:03:00,UPI,Cancelled,10905.3,0.0,519.3
11919,1369,11,29,2024-06-12 17:25:00,Credit Card,Completed,1098.3,0.0,52.3
11920,755,8,38,2025-05-16 15:48:00,Cash,Completed,3774.02,199.7,179.72
11921,8031,15,13,2024-11-18 22:48:00,Debit Card,Cancelled,1821.01,59.7,86.72
11922,3984,9,49,2025-01-16 13:42:00,UPI,Completed,4294.71,139.8,204.51
11923,3181,14,20,2025-08-13 11:56:00,Debit Card,Completed,5429.55,0.0,258.55
11924,2188,19,46,2025-09-24 17:04:00,UPI,Completed,5218.61,19.9,248.5
11925,4587,14,20,2026-03-05 20:02:00,Credit Card,Cancelled,5071.6,59.9,241.51
11926,3488,10,22,2024-10-14 17:50:00,UPI,Completed,7076.58,449.4,336.98
11927,4575,15,13,2024-03-09 10:14:00,Credit Card,Completed,2448.91,59.7,116.62
11928,8828,3,27,2024-03-11 16:41:00,Credit Card,Completed,1253.7,0.0,59.7
11929,6151,19,46,2024-05-27 12:00:00,UPI,Completed,1570.8,0.0,74.8
11930,8814,13,19,2026-05-10 15:15:00,UPI,Cancelled,2407.65,0.0,114.65
11931,2408,17,39,2025-01-15 12:48:00,Debit Card,Cancelled,1832.36,49.9,87.26
11932,8622,13,40,2026-06-26 10:42:00,Credit Card,Completed,2461.2,0.0,117.2
11933,9469,20,14,2026-02-07 17:24:00,UPI,Completed,4841.86,179.7,230.56
