ReturnID,OrderID,ProductID,ReturnDate,Quantity,Reason,RefundAmount,Status
1733,13008,972,2025-07-20 21:20:00,3,Not as Pictured,2809.36,Approved
1734,13009,1308,2024-06-02 09:36:00,1,Late Delivery,393.63,Approved
1735,13046,232,2026-04-22 16:46:00,1,Wrong Size,592.77,Approved
1736,13051,1130,2024-12-18 17:42:00,1,Late Delivery,595.92,Approved
1737,13057,1805,2025-09-05 12:54:00,1,Late Delivery,817.79,Approved
1738,13065,1242,2025-06-19 21:06:00,3,Defective Item,50.43,Approved
1739,13067,1930,2025-04-19 10:51:00,1,Defective Item,277.99,Approved
1740,13068,510,2025-03-31 09:36:00,1,Not as Pictured,91.2,Approved
1741,13090,646,2026-05-06 16:07:00,2,Not as Pictured,1094.2,Approved
1742,13092,1571,2024-03-28 12:40:00,1,Changed Mind,906.17,Approved
1743,13095,1034,2026-02-24 10:06:00,2,Changed Mind,665.24,Approved
1744,13098,1671,2025-10-08 10:29:00,1,Late Delivery,1137.61,Approved
1745,13115,1842,2025-04-16 16:55:00,2,Changed Mind,216.24,Approved
1746,13166,417,2026-05-02 09:36:00,1,Late Delivery,298.27,Approved
1747,13174,1970,2025-11-12 16:02:00,1,Late Delivery,1288.11,Approved
1748,13176,1974,2024-08-19 18:05:00,3,Defective Item,2638.3,Approved
1749,13179,753,2024-01-06 20:52:00,3,Late Delivery,1150.53,Approved
1750,13181,797,2025-03-03 09:20:00,1,Late Delivery,39.42,Approved
1751,13183,388,2025-10-22 17:00:00,1,Wrong Size,73.07,Approved
1752,13197,238,2026-06-18 11:36:00,4,Wrong Size,1725.02,Approved
1753,13215,117,2024-06-14 15:34:00,1,Changed Mind,518.12,Approved
1754,13216,288,2024-02-04 15:53:00,1,Not as Pictured,206.58,Approved
1755,13240,837,2025-04-23 09:18:00,2,Not as Pictured,954.13,Approved
1756,13241,958,2024-07-23 10:23:00,4,Defective Item,2481.56,Approved
1757,13245,444,2025-03-09 11:20:00,1,Wrong Size,2201.07,Approved
1758,13251,113,2024-09-18 14:45:00,1,Defective Item,800.95,Approved
1759,13267,616,2026-04-27 19:27:00,3,Wrong Size,2261.56,Approved
1760,13274,148,2024-03-13 18:35:00,1,Changed Mind,726.29,Approved
1761,13274,149,2024-03-14 18:35:00,3,Not as Pictured,1644.64,Approved
1762,13279,1500,2025-03-26 18:42:00,2,Defective Item,489.41,Approved
1763,13281,1535,2026-03-31 17:36:00,1,Late Delivery,634.4,Approved
1764,13282,1296,2025-03-14 09:19:00,2,Not as Pictured,1750.08,Approved
1765,13294,960,2025-10-16 19:22:00,1,Not as Pictured,388.28,Approved
1766,13294,1583,2025-10-23 19:22:00,2,Late Delivery,902.13,Approved
1767,13299,1654,2024-10-06 12:07:00,1,Changed Mind,239.78,Approved
1768,13312,1435,2025-04-07 20:08:00,2,Wrong Size,932.93,Approved
1769,13317,1310,2024-11-05 14:31:00,1,Not as Pictured,1213.25,Approved
1770,13319,1898,2024-06-18 13:07:00,1,Late Delivery,2649.91,Approved
1771,13324,968,2024-07-26 18:52:00,1,Wrong Size,24.19,Approved
1772,13333,600,2025-04-29 10:33:00,1,Changed Mind,312.51,Approved
1773,13334,1050,2024-05-23 21:18:00,2,Wrong Size,153.38,Approved
1774,13336,1993,2024-06-08 10:27:00,3,Wrong Size,780.95,Approved
1775,13346,691,2024-01-15 21:10:00,3,Not as Pictured,2111.13,Approved
1776,13374,12,2024-09-10 19:17:00,1,Late Delivery,789.31,Approved
1777,13379,203,2024-02-02 13:14:00,4,Defective Item,1703.18,Approved
1778,13382,535,2026-07-02 11:36:00,3,Late Delivery,1811.84,Approved
1779,13395,1370,2025-08-11 09:29:00,1,Late Delivery,605.45,Approved
1780,13399,1183,2025-01-07 08:47:00,3,Changed Mind,231.73,Approved
1781,13407,1287,2025-07-04 15:12:00,1,Not as Pictured,351.75,Approved
1782,13412,1089,2024-09-23 17:41:00,1,Not as Pictured,322.0,Approved
1783,13434,1235,2025-07-24 09:11:00,1,Changed Mind,1979.78,Approved
1784,13437,1438,2025-09-26 13:20:00,3,Late Delivery,797.42,Approved
1785,13439,676,2026-01-23 20:12:00,2,Late Delivery,2130.94,Approved
1786,13448,776,2026-01-07 14:21:00,4,Not as Pictured,2688.17,Approved
1787,13454,346,2025-03-11 16:33:00,4,Changed Mind,2724.59,Approved
1788,13460,404,2025-07-17 11:03:00,2,Wrong Size,1606.32,Approved
1789,13462,1319,2026-02-21 21:23:00,1,Late Delivery,1866.72,Approved
1790,13466,1821,2024-04-01 17:02:00,1,Defective Item,1209.61,Approved
1791,13468,1939,2024-09-29 21:25:00,1,Defective Item,1435.78,Approved
1792,13469,225,2024-12-24 09:07:00,1,Late Delivery,79.34,Approved
1793,13472,613,2025-06-04 20:22:00,2,Changed Mind,436.24,Approved
1794,13489,1520,2026-04-28 19:46:00,2,Not as Pictured,1968.71,Approved
1795,13529,999,2026-05-09 10:10:00,1,Late Delivery,481.02,Approved
1796,13548,981,2024-09-18 19:26:00,3,Wrong Size,1006.57,Approved
1797,13548,44,2024-09-28 19:26:00,2,Late Delivery,2083.44,Approved
1798,13567,1528,2025-02-18 10:34:00,2,Late Delivery,2203.08,Approved
1799,13594,980,2024-06-13 08:08:00,1,Changed Mind,552.64,Approved
1800,13608,139,2024-09-24 21:39:00,1,Not as Pictured,454.42,Approved
1801,13613,305,2025-10-30 11:33:00,3,Defective Item,1703.24,Approved
1802,13629,741,2025-11-10 14:22:00,1,Not as Pictured,367.58,Approved
1803,13636,1441,2025-08-15 11:05:00,1,Defective Item,2544.66,Approved
1804,13673,1664,2026-01-29 20:22:00,1,Defective Item,3112.0,Approved
1805,13675,1685,2024-03-17 21:20:00,1,Late Delivery,178.31,Approved
1806,13678,1013,2026-01-30 13:42:00,2,Defective Item,1179.23,Approved
1807,13683,785,2026-03-07 08:37:00,3,Wrong Size,2375.45,Approved
1808,13690,1665,2025-10-02 15:04:00,1,Defective Item,664.34,Approved
1809,13693,483,2025-11-24 11:21:00,1,Changed Mind,618.18,Approved
1810,13696,1702,2025-04-07 14:33:00,2,Changed Mind,1744.09,Approved
1811,13737,124,2024-09-11 18:44:00,1,Not as Pictured,144.74,Approved
1812,13752,964,2026-01-08 12:13:00,3,Defective Item,1160.37,Approved
1813,13775,894,2025-01-18 13:18:00,4,Not as Pictured,2373.01,Approved
1814,13778,378,2024-03-01 21:51:00,1,Not as Pictured,1040.05,Approved
1815,13778,1021,2024-03-01 21:51:00,4,Late Delivery,2948.02,Approved
1816,13782,1685,2025-06-05 10:57:00,2,Late Delivery,375.4,Approved
1817,13788,1170,2026-02-19 21:55:00,1,Not as Pictured,248.7,Approved
1818,13805,1679,2024-06-25 15:12:00,4,Changed Mind,2179.59,Approved
1819,13810,1725,2025-12-12 16:43:00,2,Defective Item,1181.1,Approved
1820,13812,1093,2025-08-12 09:16:00,3,Wrong Size,249.61,Approved
1821,13825,986,2025-12-18 15:23:00,1,Changed Mind,784.91,Approved
1822,13829,242,2024-09-19 16:51:00,1,Changed Mind,529.8,Approved
1823,13841,1462,2024-07-10 08:19:00,2,Late Delivery,1621.71,Approved
1824,13847,722,2024-10-13 08:01:00,2,Defective Item,1752.61,Approved
1825,13856,1395,2025-08-12 18:18:00,1,Wrong Size,2390.95,Approved
1826,13865,1015,2025-06-19 16:54:00,3,Not as Pictured,2394.57,Approved
1827,13867,755,2026-04-01 10:35:00,3,Not as Pictured,1392.43,Approved
1828,13888,1473,2026-03-29 14:00:00,1,Wrong Size,564.23,Approved
1829,13898,815,2024-04-16 15:00:00,1,Defective Item,280.0,Approved
1830,13900,562,2024-01-31 15:55:00,1,Changed Mind,819.54,Approved
1831,13902,1721,2025-12-22 21:34:00,1,Defective Item,3712.3,Approved
1832,13902,1195,2025-12-29 21:34:00,2,Late Delivery,779.96,Approved
1833,13904,58,2026-05-22 13:46:00,2,Defective Item,1042.65,Approved
1834,13904,1151,2026-05-12 13:46:00,1,Not as Pictured,2267.6,Approved
1835,13905,1383,2024-04-06 16:07:00,1,Late Delivery,1053.27,Approved
1836,13911,1722,2026-03-14 17:40:00,1,Changed Mind,708.1,Approved
1837,13922,435,2025-04-28 16:31:00,4,Defective Item,149.25,Approved
1838,13934,1918,2024-09-09 17:31:00,3,Late Delivery,504.89,Approved
1839,13945,1701,2024-01-16 15:57:00,1,Wrong Size,753.62,Approved
1840,13945,85,2024-01-17 15:57:00,1,Defective Item,702.23,Approved
1841,13963,568,2026-05-19 12:20:00,2,Wrong Size,714.97,Approved
1842,13973,445,2025-11-18 17:55:00,2,Wrong Size,1268.8,Approved
1843,13974,1786,2026-06-19 11:54:00,1,Wrong Size,885.3,Approved
1844,13975,1575,2024-12-20 17:21:00,2,Not as Pictured,3099.47,Approved
1845,13985,1992,2024-03-20 10:02:00,3,Changed Mind,1555.55,Approved
1846,13985,1668,2024-03-15 10:02:00,1,Late Delivery,687.06,Approved
1847,13998,526,2025-10-14 19:02:00,1,Wrong Size,2822.65,Approved
1848,14002,766,2025-05-29 21:00:00,2,Defective Item,780.25,Approved
1849,14022,1983,2026-06-26 20:16:00,2,Changed Mind,1506.56,Approved
1850,14024,1823,2025-08-06 21:46:00,4,Wrong Size,1400.49,Approved
1851,14024,761,2025-08-17 21:46:00,1,Not as Pictured,563.69,Approved
1852,14039,1115,2026-04-28 12:53:00,1,Defective Item,428.8,Approved
1853,14051,670,2025-04-06 09:43:00,1,Defective Item,441.68,Approved
1854,14051,334,2025-03-30 09:43:00,1,Changed Mind,726.79,Approved
1855,14055,816,2025-07-30 21:28:00,4,Defective Item,3261.35,Approved
1856,14055,189,2025-08-05 21:28:00,1,Not as Pictured,1527.64,Approved
1857,14067,1703,2025-07-22 08:23:00,2,Not as Pictured,604.87,Approved
1858,14082,1624,2024-10-16 11:50:00,1,Late Delivery,285.04,Approved
1859,14083,1474,2026-03-26 08:42:00,2,Defective Item,87.48,Approved
1860,14104,1843,2025-01-29 17:09:00,3,Late Delivery,333.55,Approved
1861,14110,531,2024-10-11 20:11:00,2,Changed Mind,909.06,Approved
1862,14113,383,2026-02-13 19:22:00,1,Not as Pictured,2628.74,Approved
1863,14114,1310,2024-03-06 20:00:00,3,Defective Item,2854.7,Approved
1864,14115,1007,2026-05-13 11:53:00,1,Changed Mind,1955.16,Approved
1865,14120,1240,2025-08-30 09:16:00,1,Changed Mind,665.91,Approved
1866,14129,1507,2024-12-14 19:13:00,2,Not as Pictured,563.62,Approved
1867,14135,690,2024-10-26 10:23:00,3,Not as Pictured,1434.13,Approved
1868,14136,1422,2025-11-29 18:46:00,3,Not as Pictured,214.58,Approved
1869,14159,1737,2024-08-11 14:24:00,2,Not as Pictured,2552.05,Approved
1870,14168,1632,2025-10-13 14:51:00,1,Late Delivery,533.84,Approved
1871,14214,19,2025-01-16 08:21:00,1,Defective Item,489.76,Approved
1872,14214,1889,2025-01-18 08:21:00,1,Changed Mind,1817.61,Approved
1873,14217,1300,2026-04-03 14:10:00,3,Late Delivery,2422.54,Approved
1874,14230,152,2024-08-01 09:50:00,2,Late Delivery,2541.8,Approved
1875,14232,643,2025-07-28 19:31:00,1,Not as Pictured,334.59,Approved
1876,14234,1953,2025-03-10 11:22:00,3,Changed Mind,3070.68,Approved
1877,14236,602,2026-01-09 13:57:00,1,Defective Item,513.39,Approved
1878,14246,164,2024-10-06 08:33:00,2,Changed Mind,945.43,Approved
1879,14252,1409,2026-04-15 15:26:00,1,Defective Item,2235.58,Approved
1880,14254,305,2024-10-27 18:16:00,3,Changed Mind,1618.07,Approved
1881,14272,425,2024-03-17 14:15:00,1,Late Delivery,56.06,Approved
1882,14274,921,2024-05-12 21:00:00,1,Changed Mind,667.48,Approved
1883,14278,130,2026-01-16 15:23:00,2,Changed Mind,177.91,Approved
1884,14278,47,2026-01-11 15:23:00,2,Not as Pictured,335.83,Approved
1885,14285,1426,2024-04-29 09:21:00,2,Changed Mind,665.92,Approved
1886,14285,5,2024-04-23 09:21:00,1,Late Delivery,1734.24,Approved
1887,14289,1473,2025-07-03 17:49:00,2,Not as Pictured,398.28,Approved
1888,14295,373,2025-03-05 14:10:00,3,Wrong Size,402.93,Approved
1889,14309,960,2025-04-23 12:49:00,4,Wrong Size,1553.13,Approved
1890,14345,134,2025-10-02 10:01:00,1,Changed Mind,486.68,Approved
1891,14346,1014,2026-05-26 20:37:00,1,Wrong Size,430.3,Approved
1892,14375,212,2025-07-26 19:31:00,1,Not as Pictured,906.02,Approved
1893,14394,1570,2024-03-15 10:00:00,1,Changed Mind,1817.81,Approved
1894,14398,1202,2026-05-12 19:31:00,2,Late Delivery,125.05,Approved
1895,14399,750,2025-07-01 08:55:00,2,Changed Mind,604.84,Approved
1896,14399,1448,2025-06-29 08:55:00,1,Late Delivery,687.17,Approved
1897,14400,968,2025-06-24 12:23:00,2,Defective Item,80.64,Approved
1898,14404,995,2024-06-15 14:02:00,4,Wrong Size,1323.87,Approved
1899,14412,826,2025-03-30 18:19:00,1,Defective Item,471.78,Approved
1900,14416,1973,2025-06-15 08:22:00,1,Changed Mind,864.11,Approved
1901,14435,349,2024-09-04 19:00:00,1,Late Delivery,1196.66,Approved
1902,14443,908,2025-09-23 12:27:00,1,Wrong Size,276.89,Approved
1903,14457,1343,2024-06-03 21:36:00,1,Late Delivery,117.11,Approved
1904,14458,843,2025-05-05 08:00:00,2,Not as Pictured,1721.85,Approved
1905,14464,1095,2025-01-14 09:02:00,2,Defective Item,2526.83,Approved
1906,14465,1677,2024-02-21 09:51:00,3,Late Delivery,3795.29,Approved
1907,14466,1350,2024-06-22 15:40:00,1,Defective Item,61.71,Approved
1908,14471,1933,2024-07-02 13:34:00,1,Late Delivery,359.99,Approved
1909,14471,1359,2024-06-29 13:34:00,1,Not as Pictured,1116.65,Approved
1910,14473,592,2024-06-15 16:01:00,1,Wrong Size,944.9,Approved
1911,14481,700,2024-09-15 13:17:00,3,Defective Item,1855.27,Approved
1912,14486,1624,2025-05-10 14:54:00,4,Late Delivery,380.05,Approved
1913,14489,1312,2024-09-30 20:12:00,1,Late Delivery,522.77,Approved
1914,14490,1352,2025-09-10 17:14:00,1,Wrong Size,614.09,Approved
1915,14512,725,2024-07-04 20:34:00,1,Not as Pictured,955.76,Approved
1916,14518,1395,2026-04-08 20:26:00,1,Changed Mind,3984.92,Approved
1917,14522,892,2024-02-05 20:00:00,2,Late Delivery,1260.6,Approved
1918,14529,1577,2026-06-10 12:22:00,1,Defective Item,775.37,Approved
1919,14539,1135,2026-07-01 14:40:00,1,Not as Pictured,811.71,Approved
1920,14545,222,2024-11-25 08:00:00,4,Changed Mind,1661.6,Approved
1921,14550,1105,2025-08-13 11:26:00,1,Changed Mind,381.36,Approved
1922,14553,1740,2024-08-19 13:40:00,3,Changed Mind,2434.79,Approved
1923,14566,404,2025-03-11 18:37:00,2,Changed Mind,1417.34,Approved
1924,14584,907,2024-12-21 16:04:00,1,Defective Item,1395.07,Approved
1925,14591,1102,2025-09-05 13:19:00,3,Wrong Size,1552.63,Approved
1926,14599,1832,2024-09-12 11:12:00,1,Late Delivery,797.23,Approved
1927,14602,431,2026-01-20 17:25:00,1,Not as Pictured,582.46,Approved
1928,14604,1536,2025-05-07 11:51:00,1,Defective Item,35.57,Approved
1929,14607,1226,2026-06-27 12:19:00,1,Late Delivery,25.85,Approved
1930,14611,1942,2026-05-23 11:59:00,1,Wrong Size,760.6,Approved
1931,14631,1322,2025-04-08 15:47:00,1,Defective Item,716.45,Approved
1932,14640,146,2024-05-04 11:26:00,1,Defective Item,1105.4,Approved
1933,14648,696,2024-07-31 11:21:00,1,Wrong Size,507.08,Approved
1934,14654,566,2026-05-31 20:12:00,3,Late Delivery,2201.85,Approved
1935,14658,1554,2026-06-13 19:13:00,1,Wrong Size,2281.36,Approved
1936,14662,1344,2025-02-24 17:18:00,2,Not as Pictured,1793.48,Approved
1937,14666,232,2025-07-03 16:01:00,2,Defective Item,711.32,Approved
1938,14669,1636,2024-07-16 12:41:00,1,Defective Item,402.83,Approved
1939,14671,801,2024-12-27 15:58:00,3,Defective Item,3572.56,Approved
1940,14681,120,2026-03-23 20:00:00,1,Defective Item,367.59,Approved
1941,14685,291,2024-02-24 14:59:00,1,Defective Item,1075.35,Approved
1942,14721,1304,2024-03-21 18:38:00,1,Changed Mind,235.08,Approved
1943,14721,1208,2024-03-18 18:38:00,1,Defective Item,558.8,Approved
1944,14728,590,2026-02-21 08:04:00,1,Not as Pictured,486.73,Approved
1945,14731,139,2026-05-23 09:01:00,1,Changed Mind,241.41,Approved
1946,14748,1440,2025-06-28 09:27:00,4,Late Delivery,1106.95,Approved
1947,14750,1016,2026-04-13 09:24:00,1,Defective Item,908.42,Approved
1948,14755,1909,2025-06-01 12:26:00,2,Changed Mind,1032.66,Approved
1949,14757,634,2024-02-09 15:27:00,1,Defective Item,93.71,Approved
1950,14759,223,2025-09-15 11:59:00,1,Defective Item,507.31,Approved
1951,14765,945,2024-07-01 14:33:00,1,Late Delivery,1867.99,Approved
1952,14772,1927,2024-02-05 19:42:00,3,Late Delivery,1804.21,Approved
1953,14774,1119,2024-12-26 16:24:00,2,Not as Pictured,143.62,Approved
1954,14791,1161,2025-12-20 15:38:00,1,Late Delivery,193.21,Approved
1955,14799,1918,2026-05-05 14:40:00,1,Not as Pictured,158.95,Approved
1956,14820,1762,2024-02-25 10:19:00,2,Changed Mind,257.94,Approved
1957,14826,1417,2025-11-15 20:19:00,1,Late Delivery,27.15,Approved
1958,14827,1715,2024-09-14 11:43:00,1,Late Delivery,93.68,Approved
1959,14850,1711,2025-10-17 16:03:00,2,Not as Pictured,1080.69,Approved
1960,14858,1527,2025-11-30 12:10:00,4,Not as Pictured,196.14,Approved
1961,14879,1337,2024-11-07 20:53:00,4,Wrong Size,1852.41,Approved
1962,14884,1915,2025-02-02 08:06:00,3,Late Delivery,3028.95,Approved
1963,14885,207,2024-03-20 21:47:00,1,Wrong Size,1707.63,Approved
1964,14885,586,2024-03-16 21:47:00,2,Defective Item,766.82,Approved
1965,14886,800,2024-09-30 19:00:00,4,Defective Item,1129.59,Approved
1966,14895,1441,2024-06-21 09:09:00,1,Late Delivery,763.4,Approved
1967,14900,31,2025-09-30 17:41:00,2,Not as Pictured,413.14,Approved
1968,14901,346,2024-03-31 18:47:00,1,Late Delivery,721.21,Approved
1969,14904,705,2025-08-16 14:20:00,2,Late Delivery,936.45,Approved
1970,14904,412,2025-08-05 14:20:00,4,Changed Mind,1432.73,Approved
1971,14904,480,2025-08-10 14:20:00,1,Wrong Size,780.04,Approved
1972,14907,990,2026-01-15 12:00:00,4,Changed Mind,697.89,Approved
1973,14924,1945,2025-12-04 17:26:00,1,Changed Mind,68.83,Approved
1974,14925,627,2024-01-29 21:18:00,1,Wrong Size,2644.61,Approved
1975,14926,129,2026-05-10 13:49:00,1,Wrong Size,425.63,Approved
1976,14929,1072,2025-06-30 13:36:00,2,Defective Item,669.29,Approved
1977,14935,914,2026-04-23 19:07:00,1,Changed Mind,3264.88,Approved
1978,14939,1431,2024-11-05 18:53:00,3,Defective Item,893.53,Approved
1979,14945,919,2025-02-15 14:14:00,2,Wrong Size,1174.63,Approved
1980,14953,1252,2025-02-27 18:40:00,1,Wrong Size,126.52,Approved
1981,14954,1795,2024-04-23 17:39:00,3,Wrong Size,1624.39,Approved
1982,14955,1288,2024-08-31 13:04:00,2,Not as Pictured,215.54,Approved
1983,14969,508,2024-10-01 13:50:00,1,Changed Mind,375.57,Approved
1984,14992,608,2025-02-08 14:52:00,1,Defective Item,3130.72,Approved
1985,14992,1811,2025-01-30 14:52:00,3,Not as Pictured,1545.52,Approved
1986,15008,1122,2025-03-19 12:07:00,1,Late Delivery,486.92,Approved
1987,15019,1397,2026-03-19 10:00:00,1,Wrong Size,69.7,Approved
1988,15020,1644,2024-06-14 19:18:00,1,Changed Mind,1056.26,Approved
1989,15024,1776,2025-10-14 13:07:00,3,Defective Item,1952.68,Approved
1990,15026,1648,2025-09-03 18:51:00,1,Wrong Size,1771.47,Approved
1991,15036,1765,2025-01-07 19:52:00,2,Wrong Size,1359.65,Approved
1992,15041,482,2025-08-11 20:05:00,3,Changed Mind,1988.96,Approved
1993,15045,560,2024-02-11 15:22:00,1,Defective Item,556.1,Approved
1994,15061,749,2025-12-01 21:44:00,1,Changed Mind,1291.1,Approved
1995,15071,440,2024-07-18 21:00:00,3,Not as Pictured,1801.72,Approved
1996,15072,1517,2025-03-21 20:52:00,2,Not as Pictured,1515.91,Approved
1997,15078,1105,2025-05-18 13:03:00,1,Wrong Size,305.09,Approved
1998,15078,814,2025-05-17 13:03:00,3,Changed Mind,3502.21,Approved
1999,15079,21,2026-07-10 16:47:00,3,Not as Pictured,1383.29,Approved
2000,15080,1449,2024-09-18 19:32:00,1,Defective Item,1089.48,Approved
2001,15087,130,2024-12-16 11:02:00,2,Changed Mind,158.14,Approved
2002,15099,1284,2025-05-29 09:03:00,1,Not as Pictured,1495.27,Approved
2003,15108,855,2025-05-27 15:32:00,1,Not as Pictured,177.18,Approved
2004,15109,445,2025-05-08 16:17:00,1,Late Delivery,1015.04,Approved
2005,15128,1662,2026-04-02 13:48:00,2,Not as Pictured,444.49,Approved
2006,15130,1020,2026-03-02 10:08:00,1,Wrong Size,1035.4,Approved
2007,15133,457,2024-04-11 11:30:00,1,Changed Mind,947.96,Approved
2008,15139,1189,2024-01-11 21:44:00,4,Not as Pictured,399.12,Approved
2009,15159,1927,2024-09-19 08:50:00,1,Changed Mind,2547.12,Approved
2010,15162,433,2024-03-04 16:07:00,3,Wrong Size,724.75,Approved
2011,15183,793,2025-03-16 10:58:00,1,Late Delivery,107.77,Approved
2012,15192,1747,2025-01-15 09:56:00,2,Late Delivery,1445.18,Approved
2013,15199,757,2024-08-02 13:14:00,3,Wrong Size,3918.73,Approved
2014,15201,1935,2025-08-24 11:53:00,1,Changed Mind,70.09,Approved
2015,15207,1114,2024-12-04 21:13:00,2,Not as Pictured,2140.12,Approved
2016,15210,768,2025-08-04 19:38:00,3,Not as Pictured,960.15,Approved
2017,15218,676,2025-06-24 10:35:00,1,Late Delivery,752.1,Approved
2018,15223,1924,2026-04-03 12:30:00,1,Wrong Size,676.08,Approved
2019,15227,1903,2025-07-12 15:00:00,1,Not as Pictured,978.55,Approved
2020,15227,1126,2025-07-09 15:00:00,1,Changed Mind,507.96,Approved
2021,15238,645,2024-02-09 13:16:00,1,Not as Pictured,1052.48,Approved
2022,15245,1533,2024-09-01 19:34:00,2,Changed Mind,71.63,Approved
2023,15250,936,2024-05-19 20:03:00,3,Late Delivery,1345.55,Approved
2024,15257,836,2024-04-29 10:27:00,1,Changed Mind,538.49,Approved
2025,15259,823,2024-04-09 14:31:00,1,Not as Pictured,358.66,Approved
2026,15260,288,2025-07-14 19:20:00,1,Not as Pictured,218.73,Approved
2027,15267,228,2025-01-10 11:54:00,3,Wrong Size,991.93,Approved
2028,15268,1961,2025-09-05 14:54:00,3,Defective Item,2952.22,Approved
2029,15268,147,2025-09-11 14:54:00,2,Defective Item,1045.97,Approved
2030,15269,1040,2024-12-25 10:09:00,1,Wrong Size,37.27,Approved
2031,15270,197,2025-10-04 13:39:00,2,Late Delivery,3251.77,Approved
2032,15274,383,2025-06-06 21:26:00,1,Wrong Size,1314.37,Approved
2033,15281,1605,2024-01-14 21:11:00,2,Changed Mind,670.7,Approved
2034,15283,1353,2024-03-02 12:52:00,2,Wrong Size,1163.91,Approved
2035,15287,1984,2026-07-01 21:26:00,1,Late Delivery,226.78,Approved
2036,15288,1763,2025-08-01 18:46:00,4,Not as Pictured,1405.96,Approved
2037,15290,1795,2025-04-15 12:43:00,1,Defective Item,1461.95,Approved
2038,15294,1908,2026-04-28 20:56:00,2,Not as Pictured,1679.5,Approved
2039,15295,1823,2026-01-28 19:03:00,1,Late Delivery,332.62,Approved
2040,15304,349,2025-04-07 14:15:00,1,Changed Mind,1196.66,Approved
2041,15306,1778,2024-06-02 21:38:00,1,Wrong Size,389.96,Approved
2042,15317,1662,2024-05-24 11:59:00,3,Wrong Size,666.73,Approved
2043,15322,113,2024-09-16 17:56:00,1,Wrong Size,1361.62,Approved
2044,15323,212,2025-01-23 20:00:00,1,Not as Pictured,860.72,Approved
2045,15324,922,2026-01-28 14:39:00,3,Late Delivery,1315.85,Approved
2046,15327,1251,2025-02-26 16:18:00,1,Not as Pictured,2070.97,Approved
2047,15329,1031,2024-07-11 09:37:00,3,Not as Pictured,797.84,Approved
2048,15335,900,2025-07-23 17:34:00,1,Changed Mind,344.55,Approved
2049,15344,1727,2024-05-13 18:34:00,3,Late Delivery,2296.51,Approved
2050,15348,429,2024-04-23 18:05:00,3,Not as Pictured,1196.27,Approved
2051,15357,1348,2024-07-09 19:30:00,2,Defective Item,876.2,Approved
2052,15367,1188,2025-07-03 17:02:00,1,Defective Item,619.45,Approved
2053,15371,1138,2024-05-25 18:42:00,2,Late Delivery,1305.11,Approved
2054,15378,612,2025-11-05 14:11:00,2,Late Delivery,723.87,Approved
2055,15401,233,2024-10-01 21:28:00,2,Not as Pictured,2369.14,Approved
2056,15406,513,2025-05-26 17:12:00,1,Defective Item,798.21,Approved
2057,15413,542,2025-02-22 16:00:00,2,Changed Mind,808.39,Approved
2058,15417,1058,2026-03-14 08:50:00,1,Not as Pictured,79.67,Approved
2059,15419,513,2025-04-16 11:43:00,2,Changed Mind,758.3,Approved
2060,15426,1011,2025-09-16 08:11:00,2,Not as Pictured,1043.68,Approved
2061,15429,778,2024-03-21 18:26:00,1,Not as Pictured,763.33,Approved
2062,15438,1451,2024-07-09 09:58:00,3,Wrong Size,2009.45,Approved
2063,15446,1517,2025-08-29 17:00:00,3,Not as Pictured,1364.32,Approved
2064,15466,811,2025-10-18 11:56:00,1,Late Delivery,694.88,Approved
2065,15468,686,2024-09-27 15:48:00,3,Not as Pictured,1990.99,Approved
2066,15484,554,2024-09-30 15:47:00,1,Changed Mind,4080.51,Approved
2067,15493,461,2024-07-08 11:14:00,3,Defective Item,661.11,Approved
2068,15503,889,2025-04-07 13:47:00,1,Defective Item,137.83,Approved
2069,15504,1123,2026-01-01 21:00:00,2,Defective Item,1423.02,Approved
2070,15506,257,2026-02-09 19:37:00,1,Wrong Size,71.84,Approved
2071,15509,1505,2025-11-25 13:12:00,1,Wrong Size,647.1,Approved
2072,15516,1781,2024-05-20 11:20:00,1,Wrong Size,960.1,Approved
2073,15516,825,2024-05-20 11:20:00,3,Changed Mind,122.75,Approved
2074,15517,646,2024-08-07 08:19:00,1,Defective Item,547.1,Approved
2075,15523,1180,2024-10-10 12:23:00,1,Late Delivery,136.99,Approved
2076,15534,77,2024-05-26 08:37:00,1,Not as Pictured,63.07,Approved
2077,15536,1809,2025-12-12 18:00:00,2,Not as Pictured,2897.79,Approved
2078,15538,291,2025-12-10 10:28:00,1,Defective Item,457.02,Approved
2079,15539,577,2026-01-22 13:59:00,1,Wrong Size,530.27,Approved
2080,15541,68,2025-12-25 18:11:00,1,Not as Pictured,830.44,Approved
2081,15545,687,2024-02-23 21:00:00,2,Late Delivery,904.37,Approved
2082,15553,1959,2025-02-26 13:38:00,3,Defective Item,2578.28,Approved
2083,15556,21,2026-01-30 17:43:00,1,Defective Item,1475.51,Approved
2084,15558,1374,2025-02-15 11:34:00,1,Defective Item,377.49,Approved
2085,15573,883,2024-09-07 12:59:00,1,Not as Pictured,1243.97,Approved
2086,15577,932,2025-07-06 14:45:00,2,Defective Item,570.63,Approved
2087,15581,1891,2025-02-23 20:44:00,1,Changed Mind,1968.07,Approved
2088,15584,1260,2025-04-06 21:00:00,1,Changed Mind,877.68,Approved
2089,15616,402,2024-05-19 18:58:00,1,Wrong Size,1699.59,Approved
2090,15620,1193,2026-01-14 17:09:00,1,Defective Item,921.18,Approved
