InventoryID,StoreID,ProductID,StockQuantity,ReorderLevel,LastRestockDate
15489,8,1489,80,20,2026-07-20 00:00:00
15490,8,1490,45,20,2026-07-20 00:00:00
15491,8,1491,62,20,2026-07-20 00:00:00
15492,8,1492,116,20,2026-07-20 00:00:00
15493,8,1493,137,20,2026-07-20 00:00:00
15494,8,1494,89,20,2026-07-20 00:00:00
15495,8,1495,134,20,2026-07-20 00:00:00
15496,8,1496,70,20,2026-07-20 00:00:00
15497,8,1497,58,20,2026-07-20 00:00:00
15498,8,1498,124,20,2026-07-20 00:00:00
15499,8,1499,122,20,2026-07-20 00:00:00
15500,8,1500,31,20,2026-07-20 00:00:00
15501,8,1501,109,20,2026-07-20 00:00:00
15502,8,1502,15,20,2026-07-20 00:00:00
15503,8,1503,81,20,2026-07-20 00:00:00
15504,8,1504,21,20,2026-07-20 00:00:00
15505,8,1505,100,20,2026-07-20 00:00:00
15506,8,1506,101,20,2026-07-20 00:00:00
15507,8,1507,10,20,2026-07-20 00:00:00
15508,8,1508,86,20,2026-07-20 00:00:00
15509,8,1509,33,20,2026-07-20 00:00:00
15510,8,1510,145,20,2026-07-20 00:00:00
15511,8,1511,96,20,2026-07-20 00:00:00
15512,8,1512,140,20,2026-07-20 00:00:00
15513,8,1513,138,20,2026-07-20 00:00:00
15514,8,1514,29,20,2026-07-20 00:00:00
15515,8,1515,58,20,2026-07-20 00:00:00
15516,8,1516,150,20,2026-07-20 00:00:00
15517,8,1517,55,20,2026-07-20 00:00:00
15518,8,1518,68,20,2026-07-20 00:00:00
15519,8,1519,96,20,2026-07-20 00:00:00
15520,8,1520,28,20,2026-07-20 00:00:00
15521,8,1521,74,20,2026-07-20 00:00:00
15522,8,1522,14,20,2026-07-20 00:00:00
15523,8,1523,31,20,2026-07-20 00:00:00
15524,8,1524,34,20,2026-07-20 00:00:00
15525,8,1525,67,20,2026-07-20 00:00:00
15526,8,1526,123,20,2026-07-20 00:00:00
15527,8,1527,56,20,2026-07-20 00:00:00
15528,8,1528,6,20,2026-07-20 00:00:00
15529,8,1529,24,20,2026-07-20 00:00:00
15530,8,1530,51,20,2026-07-20 00:00:00
15531,8,1531,57,20,2026-07-20 00:00:00
15532,8,1532,23,20,2026-07-20 00:00:00
15533,8,1533,85,20,2026-07-20 00:00:00
15534,8,1534,100,20,2026-07-20 00:00:00
15535,8,1535,94,20,2026-07-20 00:00:00
15536,8,1536,38,20,2026-07-20 00:00:00
15537,8,1537,37,20,2026-07-20 00:00:00
15538,8,1538,109,20,2026-07-20 00:00:00
15539,8,1539,41,20,2026-07-20 00:00:00
15540,8,1540,103,20,2026-07-20 00:00:00
15541,8,1541,69,20,2026-07-20 00:00:00
15542,8,1542,28,20,2026-07-20 00:00:00
15543,8,1543,133,20,2026-07-20 00:00:00
15544,8,1544,5,20,2026-07-20 00:00:00
15545,8,1545,91,20,2026-07-20 00:00:00
15546,8,1546,144,20,2026-07-20 00:00:00
15547,8,1547,21,20,2026-07-20 00:00:00
15548,8,1548,134,20,2026-07-20 00:00:00
15549,8,1549,31,20,2026-07-20 00:00:00
15550,8,1550,12,20,2026-07-20 00:00:00
15551,8,1551,69,20,2026-07-20 00:00:00
15552,8,1552,68,20,2026-07-20 00:00:00
15553,8,1553,83,20,2026-07-20 00:00:00
15554,8,1554,21,20,2026-07-20 00:00:00
15555,8,1555,49,20,2026-07-20 00:00:00
15556,8,1556,116,20,2026-07-20 00:00:00
15557,8,1557,45,20,2026-07-20 00:00:00
15558,8,1558,104,20,2026-07-20 00:00:00
15559,8,1559,66,20,2026-07-20 00:00:00
15560,8,1560,109,20,2026-07-20 00:00:00
15561,8,1561,28,20,2026-07-20 00:00:00
15562,8,1562,66,20,2026-07-20 00:00:00
15563,8,1563,31,20,2026-07-20 00:00:00
15564,8,1564,44,20,2026-07-20 00:00:00
15565,8,1565,67,20,2026-07-20 00:00:00
15566,8,1566,138,20,2026-07-20 00:00:00
15567,8,1567,91,20,2026-07-20 00:00:00
15568,8,1568,130,20,2026-07-20 00:00:00
15569,8,1569,87,20,2026-07-20 00:00:00
15570,8,1570,72,20,2026-07-20 00:00:00
15571,8,1571,94,20,2026-07-20 00:00:00
15572,8,1572,28,20,2026-07-20 00:00:00
15573,8,1573,73,20,2026-07-20 00:00:00
15574,8,1574,60,20,2026-07-20 00:00:00
15575,8,1575,97,20,2026-07-20 00:00:00
15576,8,1576,0,20,2026-07-20 00:00:00
15577,8,1577,42,20,2026-07-20 00:00:00
15578,8,1578,1,20,2026-07-20 00:00:00
15579,8,1579,8,20,2026-07-20 00:00:00
15580,8,1580,98,20,2026-07-20 00:00:00
15581,8,1581,99,20,2026-07-20 00:00:00
15582,8,1582,117,20,2026-07-20 00:00:00
15583,8,1583,16,20,2026-07-20 00:00:00
15584,8,1584,80,20,2026-07-20 00:00:00
15585,8,1585,22,20,2026-07-20 00:00:00
15586,8,1586,55,20,2026-07-20 00:00:00
15587,8,1587,106,20,2026-07-20 00:00:00
15588,8,1588,54,20,2026-07-20 00:00:00
15589,8,1589,144,20,2026-07-20 00:00:00
15590,8,1590,90,20,2026-07-20 00:00:00
15591,8,1591,21,20,2026-07-20 00:00:00
15592,8,1592,58,20,2026-07-20 00:00:00
15593,8,1593,103,20,2026-07-20 00:00:00
15594,8,1594,102,20,2026-07-20 00:00:00
15595,8,1595,28,20,2026-07-20 00:00:00
15596,8,1596,39,20,2026-07-20 00:00:00
15597,8,1597,88,20,2026-07-20 00:00:00
15598,8,1598,104,20,2026-07-20 00:00:00
15599,8,1599,25,20,2026-07-20 00:00:00
15600,8,1600,43,20,2026-07-20 00:00:00
15601,8,1601,30,20,2026-07-20 00:00:00
15602,8,1602,51,20,2026-07-20 00:00:00
15603,8,1603,92,20,2026-07-20 00:00:00
15604,8,1604,117,20,2026-07-20 00:00:00
15605,8,1605,70,20,2026-07-20 00:00:00
15606,8,1606,120,20,2026-07-20 00:00:00
15607,8,1607,121,20,2026-07-20 00:00:00
15608,8,1608,68,20,2026-07-20 00:00:00
15609,8,1609,57,20,2026-07-20 00:00:00
15610,8,1610,72,20,2026-07-20 00:00:00
15611,8,1611,49,20,2026-07-20 00:00:00
15612,8,1612,36,20,2026-07-20 00:00:00
15613,8,1613,28,20,2026-07-20 00:00:00
15614,8,1614,24,20,2026-07-20 00:00:00
15615,8,1615,138,20,2026-07-20 00:00:00
15616,8,1616,100,20,2026-07-20 00:00:00
15617,8,1617,90,20,2026-07-20 00:00:00
15618,8,1618,124,20,2026-07-20 00:00:00
15619,8,1619,124,20,2026-07-20 00:00:00
15620,8,1620,87,20,2026-07-20 00:00:00
15621,8,1621,69,20,2026-07-20 00:00:00
15622,8,1622,58,20,2026-07-20 00:00:00
15623,8,1623,74,20,2026-07-20 00:00:00
15624,8,1624,57,20,2026-07-20 00:00:00
15625,8,1625,22,20,2026-07-20 00:00:00
15626,8,1626,48,20,2026-07-20 00:00:00
15627,8,1627,96,20,2026-07-20 00:00:00
15628,8,1628,14,20,2026-07-20 00:00:00
15629,8,1629,53,20,2026-07-20 00:00:00
15630,8,1630,78,20,2026-07-20 00:00:00
15631,8,1631,62,20,2026-07-20 00:00:00
15632,8,1632,89,20,2026-07-20 00:00:00
15633,8,1633,110,20,2026-07-20 00:00:00
15634,8,1634,94,20,2026-07-20 00:00:00
15635,8,1635,53,20,2026-07-20 00:00:00
15636,8,1636,129,20,2026-07-20 00:00:00
15637,8,1637,123,20,2026-07-20 00:00:00
15638,8,1638,70,20,2026-07-20 00:00:00
15639,8,1639,147,20,2026-07-20 00:00:00
15640,8,1640,93,20,2026-07-20 00:00:00
15641,8,1641,21,20,2026-07-20 00:00:00
15642,8,1642,138,20,2026-07-20 00:00:00
15643,8,1643,134,20,2026-07-20 00:00:00
15644,8,1644,7,20,2026-07-20 00:00:00
15645,8,1645,6,20,2026-07-20 00:00:00
15646,8,1646,107,20,2026-07-20 00:00:00
15647,8,1647,29,20,2026-07-20 00:00:00
15648,8,1648,63,20,2026-07-20 00:00:00
15649,8,1649,79,20,2026-07-20 00:00:00
15650,8,1650,60,20,2026-07-20 00:00:00
15651,8,1651,102,20,2026-07-20 00:00:00
15652,8,1652,115,20,2026-07-20 00:00:00
15653,8,1653,90,20,2026-07-20 00:00:00
15654,8,1654,106,20,2026-07-20 00:00:00
15655,8,1655,147,20,2026-07-20 00:00:00
15656,8,1656,129,20,2026-07-20 00:00:00
15657,8,1657,8,20,2026-07-20 00:00:00
15658,8,1658,40,20,2026-07-20 00:00:00
15659,8,1659,147,20,2026-07-20 00:00:00
15660,8,1660,83,20,2026-07-20 00:00:00
15661,8,1661,37,20,2026-07-20 00:00:00
15662,8,1662,40,20,2026-07-20 00:00:00
15663,8,1663,96,20,2026-07-20 00:00:00
15664,8,1664,42,20,2026-07-20 00:00:00
15665,8,1665,35,20,2026-07-20 00:00:00
15666,8,1666,126,20,2026-07-20 00:00:00
15667,8,1667,137,20,2026-07-20 00:00:00
15668,8,1668,147,20,2026-07-20 00:00:00
15669,8,1669,83,20,2026-07-20 00:00:00
15670,8,1670,134,20,2026-07-20 00:00:00
15671,8,1671,42,20,2026-07-20 00:00:00
15672,8,1672,49,20,2026-07-20 00:00:00
15673,8,1673,126,20,2026-07-20 00:00:00
15674,8,1674,7,20,2026-07-20 00:00:00
15675,8,1675,101,20,2026-07-20 00:00:00
15676,8,1676,117,20,2026-07-20 00:00:00
15677,8,1677,93,20,2026-07-20 00:00:00
15678,8,1678,23,20,2026-07-20 00:00:00
15679,8,1679,83,20,2026-07-20 00:00:00
15680,8,1680,57,20,2026-07-20 00:00:00
15681,8,1681,89,20,2026-07-20 00:00:00
15682,8,1682,10,20,2026-07-20 00:00:00
15683,8,1683,57,20,2026-07-20 00:00:00
15684,8,1684,73,20,2026-07-20 00:00:00
15685,8,1685,88,20,2026-07-20 00:00:00
15686,8,1686,26,20,2026-07-20 00:00:00
15687,8,1687,72,20,2026-07-20 00:00:00
15688,8,1688,46,20,2026-07-20 00:00:00
15689,8,1689,71,20,2026-07-20 00:00:00
15690,8,1690,121,20,2026-07-20 00:00:00
15691,8,1691,64,20,2026-07-20 00:00:00
15692,8,1692,64,20,2026-07-20 00:00:00
15693,8,1693,65,20,2026-07-20 00:00:00
15694,8,1694,65,20,2026-07-20 00:00:00
15695,8,1695,100,20,2026-07-20 00:00:00
15696,8,1696,91,20,2026-07-20 00:00:00
15697,8,1697,5,20,2026-07-20 00:00:00
15698,8,1698,82,20,2026-07-20 00:00:00
15699,8,1699,101,20,2026-07-20 00:00:00
15700,8,1700,114,20,2026-07-20 00:00:00
15701,8,1701,140,20,2026-07-20 00:00:00
15702,8,1702,47,20,2026-07-20 00:00:00
15703,8,1703,51,20,2026-07-20 00:00:00
15704,8,1704,17,20,2026-07-20 00:00:00
15705,8,1705,31,20,2026-07-20 00:00:00
15706,8,1706,143,20,2026-07-20 00:00:00
15707,8,1707,113,20,2026-07-20 00:00:00
15708,8,1708,132,20,2026-07-20 00:00:00
15709,8,1709,22,20,2026-07-20 00:00:00
15710,8,1710,80,20,2026-07-20 00:00:00
15711,8,1711,108,20,2026-07-20 00:00:00
15712,8,1712,146,20,2026-07-20 00:00:00
15713,8,1713,106,20,2026-07-20 00:00:00
15714,8,1714,102,20,2026-07-20 00:00:00
15715,8,1715,61,20,2026-07-20 00:00:00
15716,8,1716,47,20,2026-07-20 00:00:00
15717,8,1717,98,20,2026-07-20 00:00:00
15718,8,1718,87,20,2026-07-20 00:00:00
15719,8,1719,12,20,2026-07-20 00:00:00
15720,8,1720,20,20,2026-07-20 00:00:00
15721,8,1721,10,20,2026-07-20 00:00:00
15722,8,1722,148,20,2026-07-20 00:00:00
15723,8,1723,129,20,2026-07-20 00:00:00
15724,8,1724,119,20,2026-07-20 00:00:00
15725,8,1725,141,20,2026-07-20 00:00:00
15726,8,1726,28,20,2026-07-20 00:00:00
15727,8,1727,134,20,2026-07-20 00:00:00
15728,8,1728,32,20,2026-07-20 00:00:00
15729,8,1729,143,20,2026-07-20 00:00:00
15730,8,1730,47,20,2026-07-20 00:00:00
15731,8,1731,149,20,2026-07-20 00:00:00
15732,8,1732,133,20,2026-07-20 00:00:00
15733,8,1733,44,20,2026-07-20 00:00:00
15734,8,1734,13,20,2026-07-20 00:00:00
15735,8,1735,68,20,2026-07-20 00:00:00
15736,8,1736,65,20,2026-07-20 00:00:00
15737,8,1737,87,20,2026-07-20 00:00:00
15738,8,1738,103,20,2026-07-20 00:00:00
15739,8,1739,136,20,2026-07-20 00:00:00
15740,8,1740,9,20,2026-07-20 00:00:00
15741,8,1741,28,20,2026-07-20 00:00:00
15742,8,1742,69,20,2026-07-20 00:00:00
15743,8,1743,35,20,2026-07-20 00:00:00
15744,8,1744,69,20,2026-07-20 00:00:00
15745,8,1745,67,20,2026-07-20 00:00:00
15746,8,1746,3,20,2026-07-20 00:00:00
15747,8,1747,23,20,2026-07-20 00:00:00
15748,8,1748,0,20,2026-07-20 00:00:00
15749,8,1749,112,20,2026-07-20 00:00:00
15750,8,1750,145,20,2026-07-20 00:00:00
15751,8,1751,5,20,2026-07-20 00:00:00
15752,8,1752,63,20,2026-07-20 00:00:00
15753,8,1753,60,20,2026-07-20 00:00:00
15754,8,1754,141,20,2026-07-20 00:00:00
15755,8,1755,29,20,2026-07-20 00:00:00
15756,8,1756,0,20,2026-07-20 00:00:00
15757,8,1757,117,20,2026-07-20 00:00:00
15758,8,1758,57,20,2026-07-20 00:00:00
15759,8,1759,59,20,2026-07-20 00:00:00
15760,8,1760,128,20,2026-07-20 00:00:00
15761,8,1761,127,20,2026-07-20 00:00:00
15762,8,1762,39,20,2026-07-20 00:00:00
15763,8,1763,40,20,2026-07-20 00:00:00
15764,8,1764,64,20,2026-07-20 00:00:00
15765,8,1765,70,20,2026-07-20 00:00:00
15766,8,1766,93,20,2026-07-20 00:00:00
15767,8,1767,89,20,2026-07-20 00:00:00
15768,8,1768,20,20,2026-07-20 00:00:00
15769,8,1769,22,20,2026-07-20 00:00:00
15770,8,1770,97,20,2026-07-20 00:00:00
15771,8,1771,120,20,2026-07-20 00:00:00
15772,8,1772,140,20,2026-07-20 00:00:00
15773,8,1773,43,20,2026-07-20 00:00:00
15774,8,1774,60,20,2026-07-20 00:00:00
15775,8,1775,97,20,2026-07-20 00:00:00
15776,8,1776,22,20,2026-07-20 00:00:00
15777,8,1777,13,20,2026-07-20 00:00:00
15778,8,1778,116,20,2026-07-20 00:00:00
15779,8,1779,58,20,2026-07-20 00:00:00
15780,8,1780,110,20,2026-07-20 00:00:00
15781,8,1781,127,20,2026-07-20 00:00:00
15782,8,1782,93,20,2026-07-20 00:00:00
15783,8,1783,141,20,2026-07-20 00:00:00
15784,8,1784,106,20,2026-07-20 00:00:00
15785,8,1785,144,20,2026-07-20 00:00:00
15786,8,1786,124,20,2026-07-20 00:00:00
15787,8,1787,123,20,2026-07-20 00:00:00
15788,8,1788,140,20,2026-07-20 00:00:00
15789,8,1789,1,20,2026-07-20 00:00:00
15790,8,1790,115,20,2026-07-20 00:00:00
15791,8,1791,55,20,2026-07-20 00:00:00
15792,8,1792,79,20,2026-07-20 00:00:00
15793,8,1793,134,20,2026-07-20 00:00:00
15794,8,1794,136,20,2026-07-20 00:00:00
15795,8,1795,128,20,2026-07-20 00:00:00
15796,8,1796,88,20,2026-07-20 00:00:00
15797,8,1797,23,20,2026-07-20 00:00:00
15798,8,1798,150,20,2026-07-20 00:00:00
15799,8,1799,78,20,2026-07-20 00:00:00
15800,8,1800,6,20,2026-07-20 00:00:00
15801,8,1801,121,20,2026-07-20 00:00:00
15802,8,1802,14,20,2026-07-20 00:00:00
15803,8,1803,53,20,2026-07-20 00:00:00
15804,8,1804,146,20,2026-07-20 00:00:00
15805,8,1805,41,20,2026-07-20 00:00:00
15806,8,1806,65,20,2026-07-20 00:00:00
15807,8,1807,67,20,2026-07-20 00:00:00
15808,8,1808,76,20,2026-07-20 00:00:00
15809,8,1809,139,20,2026-07-20 00:00:00
15810,8,1810,75,20,2026-07-20 00:00:00
15811,8,1811,75,20,2026-07-20 00:00:00
15812,8,1812,128,20,2026-07-20 00:00:00
15813,8,1813,59,20,2026-07-20 00:00:00
15814,8,1814,47,20,2026-07-20 00:00:00
15815,8,1815,12,20,2026-07-20 00:00:00
15816,8,1816,67,20,2026-07-20 00:00:00
15817,8,1817,102,20,2026-07-20 00:00:00
15818,8,1818,108,20,2026-07-20 00:00:00
15819,8,1819,109,20,2026-07-20 00:00:00
15820,8,1820,104,20,2026-07-20 00:00:00
15821,8,1821,106,20,2026-07-20 00:00:00
15822,8,1822,101,20,2026-07-20 00:00:00
15823,8,1823,56,20,2026-07-20 00:00:00
15824,8,1824,124,20,2026-07-20 00:00:00
15825,8,1825,89,20,2026-07-20 00:00:00
15826,8,1826,58,20,2026-07-20 00:00:00
15827,8,1827,94,20,2026-07-20 00:00:00
15828,8,1828,126,20,2026-07-20 00:00:00
15829,8,1829,67,20,2026-07-20 00:00:00
15830,8,1830,21,20,2026-07-20 00:00:00
15831,8,1831,59,20,2026-07-20 00:00:00
15832,8,1832,88,20,2026-07-20 00:00:00
15833,8,1833,45,20,2026-07-20 00:00:00
15834,8,1834,63,20,2026-07-20 00:00:00
15835,8,1835,61,20,2026-07-20 00:00:00
15836,8,1836,92,20,2026-07-20 00:00:00
15837,8,1837,4,20,2026-07-20 00:00:00
15838,8,1838,139,20,2026-07-20 00:00:00
15839,8,1839,92,20,2026-07-20 00:00:00
15840,8,1840,21,20,2026-07-20 00:00:00
15841,8,1841,145,20,2026-07-20 00:00:00
15842,8,1842,85,20,2026-07-20 00:00:00
15843,8,1843,74,20,2026-07-20 00:00:00
15844,8,1844,140,20,2026-07-20 00:00:00
15845,8,1845,84,20,2026-07-20 00:00:00
15846,8,1846,147,20,2026-07-20 00:00:00
15847,8,1847,140,20,2026-07-20 00:00:00
15848,8,1848,32,20,2026-07-20 00:00:00
15849,8,1849,22,20,2026-07-20 00:00:00
15850,8,1850,40,20,2026-07-20 00:00:00
15851,8,1851,125,20,2026-07-20 00:00:00
15852,8,1852,56,20,2026-07-20 00:00:00
15853,8,1853,126,20,2026-07-20 00:00:00
15854,8,1854,84,20,2026-07-20 00:00:00
15855,8,1855,8,20,2026-07-20 00:00:00
15856,8,1856,126,20,2026-07-20 00:00:00
15857,8,1857,142,20,2026-07-20 00:00:00
15858,8,1858,81,20,2026-07-20 00:00:00
15859,8,1859,140,20,2026-07-20 00:00:00
15860,8,1860,132,20,2026-07-20 00:00:00
15861,8,1861,133,20,2026-07-20 00:00:00
15862,8,1862,89,20,2026-07-20 00:00:00
15863,8,1863,104,20,2026-07-20 00:00:00
15864,8,1864,67,20,2026-07-20 00:00:00
15865,8,1865,35,20,2026-07-20 00:00:00
15866,8,1866,0,20,2026-07-20 00:00:00
15867,8,1867,132,20,2026-07-20 00:00:00
15868,8,1868,29,20,2026-07-20 00:00:00
15869,8,1869,54,20,2026-07-20 00:00:00
15870,8,1870,99,20,2026-07-20 00:00:00
15871,8,1871,0,20,2026-07-20 00:00:00
15872,8,1872,74,20,2026-07-20 00:00:00
15873,8,1873,88,20,2026-07-20 00:00:00
15874,8,1874,124,20,2026-07-20 00:00:00
15875,8,1875,11,20,2026-07-20 00:00:00
15876,8,1876,97,20,2026-07-20 00:00:00
15877,8,1877,76,20,2026-07-20 00:00:00
15878,8,1878,122,20,2026-07-20 00:00:00
15879,8,1879,44,20,2026-07-20 00:00:00
15880,8,1880,134,20,2026-07-20 00:00:00
15881,8,1881,83,20,2026-07-20 00:00:00
15882,8,1882,135,20,2026-07-20 00:00:00
15883,8,1883,26,20,2026-07-20 00:00:00
15884,8,1884,139,20,2026-07-20 00:00:00
15885,8,1885,88,20,2026-07-20 00:00:00
15886,8,1886,92,20,2026-07-20 00:00:00
15887,8,1887,69,20,2026-07-20 00:00:00
15888,8,1888,90,20,2026-07-20 00:00:00
15889,8,1889,81,20,2026-07-20 00:00:00
15890,8,1890,77,20,2026-07-20 00:00:00
15891,8,1891,116,20,2026-07-20 00:00:00
15892,8,1892,45,20,2026-07-20 00:00:00
15893,8,1893,58,20,2026-07-20 00:00:00
15894,8,1894,106,20,2026-07-20 00:00:00
15895,8,1895,132,20,2026-07-20 00:00:00
15896,8,1896,90,20,2026-07-20 00:00:00
15897,8,1897,139,20,2026-07-20 00:00:00
15898,8,1898,10,20,2026-07-20 00:00:00
15899,8,1899,110,20,2026-07-20 00:00:00
15900,8,1900,121,20,2026-07-20 00:00:00
15901,8,1901,59,20,2026-07-20 00:00:00
15902,8,1902,118,20,2026-07-20 00:00:00
15903,8,1903,119,20,2026-07-20 00:00:00
15904,8,1904,68,20,2026-07-20 00:00:00
15905,8,1905,80,20,2026-07-20 00:00:00
15906,8,1906,14,20,2026-07-20 00:00:00
15907,8,1907,90,20,2026-07-20 00:00:00
15908,8,1908,139,20,2026-07-20 00:00:00
15909,8,1909,114,20,2026-07-20 00:00:00
15910,8,1910,52,20,2026-07-20 00:00:00
15911,8,1911,80,20,2026-07-20 00:00:00
15912,8,1912,56,20,2026-07-20 00:00:00
15913,8,1913,33,20,2026-07-20 00:00:00
15914,8,1914,2,20,2026-07-20 00:00:00
15915,8,1915,29,20,2026-07-20 00:00:00
15916,8,1916,0,20,2026-07-20 00:00:00
15917,8,1917,81,20,2026-07-20 00:00:00
15918,8,1918,2,20,2026-07-20 00:00:00
15919,8,1919,32,20,2026-07-20 00:00:00
15920,8,1920,78,20,2026-07-20 00:00:00
15921,8,1921,49,20,2026-07-20 00:00:00
15922,8,1922,69,20,2026-07-20 00:00:00
15923,8,1923,72,20,2026-07-20 00:00:00
15924,8,1924,94,20,2026-07-20 00:00:00
15925,8,1925,81,20,2026-07-20 00:00:00
15926,8,1926,25,20,2026-07-20 00:00:00
15927,8,1927,148,20,2026-07-20 00:00:00
15928,8,1928,44,20,2026-07-20 00:00:00
15929,8,1929,11,20,2026-07-20 00:00:00
15930,8,1930,114,20,2026-07-20 00:00:00
15931,8,1931,138,20,2026-07-20 00:00:00
15932,8,1932,126,20,2026-07-20 00:00:00
15933,8,1933,43,20,2026-07-20 00:00:00
15934,8,1934,130,20,2026-07-20 00:00:00
15935,8,1935,57,20,2026-07-20 00:00:00
15936,8,1936,69,20,2026-07-20 00:00:00
15937,8,1937,134,20,2026-07-20 00:00:00
15938,8,1938,52,20,2026-07-20 00:00:00
15939,8,1939,45,20,2026-07-20 00:00:00
15940,8,1940,52,20,2026-07-20 00:00:00
15941,8,1941,107,20,2026-07-20 00:00:00
15942,8,1942,31,20,2026-07-20 00:00:00
15943,8,1943,39,20,2026-07-20 00:00:00
15944,8,1944,140,20,2026-07-20 00:00:00
15945,8,1945,132,20,2026-07-20 00:00:00
15946,8,1946,69,20,2026-07-20 00:00:00
15947,8,1947,103,20,2026-07-20 00:00:00
15948,8,1948,134,20,2026-07-20 00:00:00
15949,8,1949,52,20,2026-07-20 00:00:00
15950,8,1950,47,20,2026-07-20 00:00:00
15951,8,1951,75,20,2026-07-20 00:00:00
15952,8,1952,62,20,2026-07-20 00:00:00
15953,8,1953,81,20,2026-07-20 00:00:00
15954,8,1954,51,20,2026-07-20 00:00:00
15955,8,1955,105,20,2026-07-20 00:00:00
15956,8,1956,138,20,2026-07-20 00:00:00
15957,8,1957,68,20,2026-07-20 00:00:00
15958,8,1958,83,20,2026-07-20 00:00:00
15959,8,1959,109,20,2026-07-20 00:00:00
15960,8,1960,65,20,2026-07-20 00:00:00
15961,8,1961,97,20,2026-07-20 00:00:00
15962,8,1962,125,20,2026-07-20 00:00:00
15963,8,1963,110,20,2026-07-20 00:00:00
15964,8,1964,13,20,2026-07-20 00:00:00
15965,8,1965,114,20,2026-07-20 00:00:00
15966,8,1966,148,20,2026-07-20 00:00:00
15967,8,1967,36,20,2026-07-20 00:00:00
15968,8,1968,78,20,2026-07-20 00:00:00
15969,8,1969,104,20,2026-07-20 00:00:00
15970,8,1970,136,20,2026-07-20 00:00:00
15971,8,1971,88,20,2026-07-20 00:00:00
15972,8,1972,116,20,2026-07-20 00:00:00
15973,8,1973,20,20,2026-07-20 00:00:00
15974,8,1974,34,20,2026-07-20 00:00:00
15975,8,1975,85,20,2026-07-20 00:00:00
15976,8,1976,119,20,2026-07-20 00:00:00
15977,8,1977,124,20,2026-07-20 00:00:00
15978,8,1978,67,20,2026-07-20 00:00:00
15979,8,1979,58,20,2026-07-20 00:00:00
15980,8,1980,38,20,2026-07-20 00:00:00
15981,8,1981,92,20,2026-07-20 00:00:00
15982,8,1982,92,20,2026-07-20 00:00:00
15983,8,1983,29,20,2026-07-20 00:00:00
15984,8,1984,97,20,2026-07-20 00:00:00
15985,8,1985,11,20,2026-07-20 00:00:00
15986,8,1986,117,20,2026-07-20 00:00:00
15987,8,1987,118,20,2026-07-20 00:00:00
15988,8,1988,108,20,2026-07-20 00:00:00
15989,8,1989,60,20,2026-07-20 00:00:00
15990,8,1990,36,20,2026-07-20 00:00:00
15991,8,1991,119,20,2026-07-20 00:00:00
15992,8,1992,30,20,2026-07-20 00:00:00
15993,8,1993,51,20,2026-07-20 00:00:00
15994,8,1994,46,20,2026-07-20 00:00:00
15995,8,1995,32,20,2026-07-20 00:00:00
15996,8,1996,135,20,2026-07-20 00:00:00
15997,8,1997,84,20,2026-07-20 00:00:00
15998,8,1998,77,20,2026-07-20 00:00:00
15999,8,1999,15,20,2026-07-20 00:00:00
16000,8,2000,60,20,2026-07-20 00:00:00
16001,9,1,50,20,2026-07-20 00:00:00
16002,9,2,96,20,2026-07-20 00:00:00
16003,9,3,21,20,2026-07-20 00:00:00
16004,9,4,9,20,2026-07-20 00:00:00
16005,9,5,117,20,2026-07-20 00:00:00
16006,9,6,101,20,2026-07-20 00:00:00
16007,9,7,117,20,2026-07-20 00:00:00
16008,9,8,29,20,2026-07-20 00:00:00
16009,9,9,150,20,2026-07-20 00:00:00
16010,9,10,9,20,2026-07-20 00:00:00
16011,9,11,41,20,2026-07-20 00:00:00
16012,9,12,51,20,2026-07-20 00:00:00
16013,9,13,80,20,2026-07-20 00:00:00
16014,9,14,82,20,2026-07-20 00:00:00
16015,9,15,115,20,2026-07-20 00:00:00
16016,9,16,96,20,2026-07-20 00:00:00
16017,9,17,49,20,2026-07-20 00:00:00
16018,9,18,149,20,2026-07-20 00:00:00
16019,9,19,39,20,2026-07-20 00:00:00
16020,9,20,54,20,2026-07-20 00:00:00
16021,9,21,22,20,2026-07-20 00:00:00
16022,9,22,80,20,2026-07-20 00:00:00
16023,9,23,108,20,2026-07-20 00:00:00
16024,9,24,119,20,2026-07-20 00:00:00
16025,9,25,48,20,2026-07-20 00:00:00
16026,9,26,103,20,2026-07-20 00:00:00
16027,9,27,25,20,2026-07-20 00:00:00
16028,9,28,18,20,2026-07-20 00:00:00
16029,9,29,82,20,2026-07-20 00:00:00
16030,9,30,143,20,2026-07-20 00:00:00
16031,9,31,116,20,2026-07-20 00:00:00
16032,9,32,42,20,2026-07-20 00:00:00
16033,9,33,122,20,2026-07-20 00:00:00
16034,9,34,105,20,2026-07-20 00:00:00
16035,9,35,60,20,2026-07-20 00:00:00
16036,9,36,57,20,2026-07-20 00:00:00
16037,9,37,85,20,2026-07-20 00:00:00
16038,9,38,67,20,2026-07-20 00:00:00
16039,9,39,150,20,2026-07-20 00:00:00
16040,9,40,145,20,2026-07-20 00:00:00
16041,9,41,122,20,2026-07-20 00:00:00
16042,9,42,141,20,2026-07-20 00:00:00
16043,9,43,100,20,2026-07-20 00:00:00
16044,9,44,83,20,2026-07-20 00:00:00
16045,9,45,74,20,2026-07-20 00:00:00
16046,9,46,147,20,2026-07-20 00:00:00
16047,9,47,47,20,2026-07-20 00:00:00
16048,9,48,43,20,2026-07-20 00:00:00
